site,site.code,year,date,doy,week,observer,habitat,habitat.code,transect.section,habitat.tsection,plant.species,flower.count,notes,transect.snow.cover
Avery.Wash,AW,2016,23-Jun-16,175,8,KAG,aspen,a,40-60,a-40-60,Taraxacum.officinale,6,NA,NA
Avery.Wash,AW,2016,23-Jun-16,175,8,KAG,aspen,a,60-80,a-60-80,Ligusticum.porteri,1,"Added because we didn't count LIPO, taken from 2018 data",NA
Avery.Wash,AW,2016,23-Jun-16,175,8,KAG,aspen,a,60-80,a-60-80,Geranium.richardsonii,3,NA,NA
Avery.Wash,AW,2016,23-Jun-16,175,8,KAG,aspen,a,60-80,a-60-80,Hydrophyllum.fendleri,37,NA,NA
Avery.Wash,AW,2016,23-Jun-16,175,8,KAG,aspen,a,80-100,a-80-100,Ligusticum.porteri,3,"Added because we didn't count LIPO, taken from 2018 data",NA
Avery.Wash,AW,2016,23-Jun-16,175,8,KAG,aspen,a,80-100,a-80-100,Geranium.richardsonii,3,NA,NA
Avery.Wash,AW,2016,23-Jun-16,175,8,KAG,aspen,a,80-100,a-80-100,Hydrophyllum.fendleri,72,NA,NA
Avery.Wash,AW,2016,23-Jun-16,175,8,KAG,aspen,a,80-100,a-80-100,Valeriana.occidentalis,1,"Added because we didn't count VAOC, taken from 2017 data",NA
Avery.Wash,AW,2016,23-Jun-16,175,8,KAG,dry,d,0-20,d-0-20,Ligusticum.porteri,11,"Added because we didn't count LIPO, taken from 2018 data",NA
Avery.Wash,AW,2016,23-Jun-16,175,8,KAG,dry,d,0-20,d-0-20,Delphinium.nuttallianum,41,NA,NA
Avery.Wash,AW,2016,23-Jun-16,175,8,KAG,dry,d,0-20,d-0-20,Dugaldia.hoopesii,2,NA,NA
Avery.Wash,AW,2016,23-Jun-16,175,8,KAG,dry,d,0-20,d-0-20,Fragaria.virginiana,1,NA,NA
Avery.Wash,AW,2016,23-Jun-16,175,8,KAG,dry,d,0-20,d-0-20,Lathyrus.leucanthus,162,NA,NA
Avery.Wash,AW,2016,23-Jun-16,175,8,KAG,dry,d,0-20,d-0-20,Potentilla.pulcherrima,5,NA,NA
Avery.Wash,AW,2016,23-Jun-16,175,8,KAG,dry,d,20-40,d-20-40,Ligusticum.porteri,6,"Added because we didn't count LIPO, taken from 2018 data",NA
Avery.Wash,AW,2016,23-Jun-16,175,8,KAG,dry,d,20-40,d-20-40,Dugaldia.hoopesii,1,NA,NA
Avery.Wash,AW,2016,23-Jun-16,175,8,KAG,dry,d,20-40,d-20-40,Fragaria.virginiana,37,NA,NA
Avery.Wash,AW,2016,23-Jun-16,175,8,KAG,dry,d,20-40,d-20-40,Lathyrus.leucanthus,133,NA,NA
Avery.Wash,AW,2016,23-Jun-16,175,8,KAG,dry,d,20-40,d-20-40,Potentilla.pulcherrima,2,NA,NA
Avery.Wash,AW,2016,23-Jun-16,175,8,KAG,dry,d,20-40,d-20-40,Ranunculus.inamoenus,7,NA,NA
Avery.Wash,AW,2016,23-Jun-16,175,8,KAG,dry,d,40-60,d-40-60,Ligusticum.porteri,5,"Added because we didn't count LIPO, taken from 2018 data",NA
Avery.Wash,AW,2016,23-Jun-16,175,8,KAG,dry,d,40-60,d-40-60,Delphinium.nuttallianum,19,NA,NA
Avery.Wash,AW,2016,23-Jun-16,175,8,KAG,dry,d,40-60,d-40-60,Fragaria.virginiana,13,NA,NA
Avery.Wash,AW,2016,23-Jun-16,175,8,KAG,dry,d,40-60,d-40-60,Lathyrus.leucanthus,63,NA,NA
Avery.Wash,AW,2016,23-Jun-16,175,8,KAG,dry,d,40-60,d-40-60,Potentilla.pulcherrima,25,NA,NA
Avery.Wash,AW,2016,23-Jun-16,175,8,KAG,dry,d,60-80,d-60-80,Ligusticum.porteri,7,"Added because we didn't count LIPO, taken from 2018 data",NA
Avery.Wash,AW,2016,23-Jun-16,175,8,KAG,dry,d,60-80,d-60-80,Delphinium.nuttallianum,67,NA,NA
Avery.Wash,AW,2016,23-Jun-16,175,8,KAG,dry,d,60-80,d-60-80,Dugaldia.hoopesii,4,NA,NA
Avery.Wash,AW,2016,23-Jun-16,175,8,KAG,dry,d,60-80,d-60-80,Lathyrus.leucanthus,26,NA,NA
Avery.Wash,AW,2016,23-Jun-16,175,8,KAG,dry,d,60-80,d-60-80,Potentilla.pulcherrima,23,NA,NA
Avery.Wash,AW,2016,23-Jun-16,175,8,KAG,dry,d,80-100,d-80-100,Delphinium.nuttallianum,21,NA,NA
Avery.Wash,AW,2016,23-Jun-16,175,8,KAG,dry,d,80-100,d-80-100,Dugaldia.hoopesii,5,NA,NA
Avery.Wash,AW,2016,23-Jun-16,175,8,KAG,dry,d,80-100,d-80-100,Fragaria.virginiana,6,NA,NA
Avery.Wash,AW,2016,23-Jun-16,175,8,KAG,dry,d,80-100,d-80-100,Lathyrus.leucanthus,54,NA,NA
Avery.Wash,AW,2016,23-Jun-16,175,8,KAG,dry,d,80-100,d-80-100,Potentilla.pulcherrima,44,NA,NA
Avery.Wash,AW,2016,23-Jun-16,175,8,KAG,dry,d,80-100,d-80-100,Taraxacum.officinale,4,NA,NA
Avery.Wash,AW,2016,23-Jun-16,175,8,KAG,wet,w,0-20,w-0-20,Ligusticum.porteri,7,"Added because we didn't count LIPO, taken from 2018 data",NA
Avery.Wash,AW,2016,23-Jun-16,175,8,KAG,wet,w,0-20,w-0-20,Hydrophyllum.fendleri,55,NA,NA
Avery.Wash,AW,2016,23-Jun-16,175,8,KAG,wet,w,20-40,w-20-40,Ligusticum.porteri,3,"Added because we didn't count LIPO, taken from 2018 data",NA
Avery.Wash,AW,2016,23-Jun-16,175,8,KAG,wet,w,20-40,w-20-40,Hydrophyllum.fendleri,81,NA,NA
Avery.Wash,AW,2016,23-Jun-16,175,8,KAG,wet,w,20-40,w-20-40,Lathyrus.leucanthus,9,NA,NA
Avery.Wash,AW,2016,23-Jun-16,175,8,KAG,wet,w,20-40,w-20-40,Potentilla.pulcherrima,8,NA,NA
Avery.Wash,AW,2016,23-Jun-16,175,8,KAG,wet,w,40-60,w-40-60,Ligusticum.porteri,7,"Added because we didn't count LIPO, taken from 2018 data",NA
Avery.Wash,AW,2016,23-Jun-16,175,8,KAG,wet,w,40-60,w-40-60,Dugaldia.hoopesii,1,NA,NA
Avery.Wash,AW,2016,23-Jun-16,175,8,KAG,wet,w,40-60,w-40-60,Fragaria.virginiana,4,NA,NA
Avery.Wash,AW,2016,23-Jun-16,175,8,KAG,wet,w,40-60,w-40-60,Potentilla.pulcherrima,1,NA,NA
Avery.Wash,AW,2016,23-Jun-16,175,8,KAG,wet,w,40-60,w-40-60,Taraxacum.officinale,6,NA,NA
Avery.Wash,AW,2016,23-Jun-16,175,8,KAG,wet,w,60-80,w-60-80,Hydrophyllum.fendleri,51,NA,NA
Avery.Wash,AW,2016,23-Jun-16,175,8,KAG,wet,w,60-80,w-60-80,Lathyrus.leucanthus,22,NA,NA
Avery.Wash,AW,2016,23-Jun-16,175,8,KAG,wet,w,60-80,w-60-80,Ranunculus.inamoenus,9,NA,NA
Avery.Wash,AW,2016,23-Jun-16,175,8,KAG,wet,w,60-80,w-60-80,Taraxacum.officinale,2,NA,NA
Avery.Wash,AW,2016,23-Jun-16,175,8,KAG,wet,w,80-100,w-80-100,Ligusticum.porteri,10,"Added because we didn't count LIPO, taken from 2018 data",NA
Avery.Wash,AW,2016,23-Jun-16,175,8,KAG,wet,w,80-100,w-80-100,Delphinium.nuttallianum,4,NA,NA
Avery.Wash,AW,2016,23-Jun-16,175,8,KAG,wet,w,80-100,w-80-100,Hydrophyllum.fendleri,102,NA,NA
Avery.Wash,AW,2016,23-Jun-16,175,8,KAG,wet,w,80-100,w-80-100,Lathyrus.leucanthus,48,NA,NA
Avery.Wash,AW,2016,23-Jun-16,175,8,KAG,wet,w,80-100,w-80-100,Potentilla.pulcherrima,11,NA,NA
Avery.Wash,AW,2016,29-Jun-16,181,9,KAG,aspen,a,0-20,a-0-20,Ligusticum.porteri,4,"Added because we didn't count LIPO, taken from 2018 data",NA
Avery.Wash,AW,2016,29-Jun-16,181,9,KAG,aspen,a,0-20,a-0-20,Dugaldia.hoopesii,3,NA,NA
Avery.Wash,AW,2016,29-Jun-16,181,9,KAG,aspen,a,0-20,a-0-20,Geranium.richardsonii,4,NA,NA
Avery.Wash,AW,2016,29-Jun-16,181,9,KAG,aspen,a,0-20,a-0-20,Hydrophyllum.fendleri,4,NA,NA
Avery.Wash,AW,2016,29-Jun-16,181,9,KAG,aspen,a,0-20,a-0-20,Lathyrus.leucanthus,21,NA,NA
Avery.Wash,AW,2016,29-Jun-16,181,9,KAG,aspen,a,0-20,a-0-20,Potentilla.pulcherrima,4,NA,NA
Avery.Wash,AW,2016,29-Jun-16,181,9,KAG,aspen,a,20-40,a-20-40,Ligusticum.porteri,3,"Added because we didn't count LIPO, taken from 2018 data",NA
Avery.Wash,AW,2016,29-Jun-16,181,9,KAG,aspen,a,20-40,a-20-40,Aquilegia.coerulea,1,NA,NA
Avery.Wash,AW,2016,29-Jun-16,181,9,KAG,aspen,a,20-40,a-20-40,Geranium.richardsonii,14,NA,NA
Avery.Wash,AW,2016,29-Jun-16,181,9,KAG,aspen,a,20-40,a-20-40,Hydrophyllum.fendleri,4,NA,NA
Avery.Wash,AW,2016,29-Jun-16,181,9,KAG,aspen,a,20-40,a-20-40,Lathyrus.leucanthus,7,NA,NA
Avery.Wash,AW,2016,29-Jun-16,181,9,KAG,aspen,a,40-60,a-40-60,Aquilegia.coerulea,4,NA,NA
Avery.Wash,AW,2016,29-Jun-16,181,9,KAG,aspen,a,40-60,a-40-60,Hydrophyllum.fendleri,22,NA,NA
Avery.Wash,AW,2016,29-Jun-16,181,9,KAG,aspen,a,60-80,a-60-80,Ligusticum.porteri,4,"Added because we didn't count LIPO, taken from 2018 data",NA
Avery.Wash,AW,2016,29-Jun-16,181,9,KAG,aspen,a,60-80,a-60-80,Geranium.richardsonii,8,NA,NA
Avery.Wash,AW,2016,29-Jun-16,181,9,KAG,aspen,a,60-80,a-60-80,Hydrophyllum.fendleri,31,NA,NA
Avery.Wash,AW,2016,29-Jun-16,181,9,KAG,aspen,a,80-100,a-80-100,Ligusticum.porteri,6,"Added because we didn't count LIPO, taken from 2018 data",NA
Avery.Wash,AW,2016,29-Jun-16,181,9,KAG,aspen,a,80-100,a-80-100,Hydrophyllum.fendleri,59,NA,NA
Avery.Wash,AW,2016,29-Jun-16,181,9,KAG,aspen,a,80-100,a-80-100,Mertensia.ciliata,2,NA,NA
Avery.Wash,AW,2016,29-Jun-16,181,9,KAG,dry,d,0-20,d-0-20,Ligusticum.porteri,10,"Added because we didn't count LIPO, taken from 2018 data",NA
Avery.Wash,AW,2016,29-Jun-16,181,9,KAG,dry,d,0-20,d-0-20,Adenolinum.lewisii,2,NA,NA
Avery.Wash,AW,2016,29-Jun-16,181,9,KAG,dry,d,0-20,d-0-20,Dugaldia.hoopesii,18,NA,NA
Avery.Wash,AW,2016,29-Jun-16,181,9,KAG,dry,d,0-20,d-0-20,Lathyrus.leucanthus,44,NA,NA
Avery.Wash,AW,2016,29-Jun-16,181,9,KAG,dry,d,0-20,d-0-20,Potentilla.pulcherrima,44,NA,NA
Avery.Wash,AW,2016,29-Jun-16,181,9,KAG,dry,d,0-20,d-0-20,Vicia.americana,10,NA,NA
Avery.Wash,AW,2016,29-Jun-16,181,9,KAG,dry,d,20-40,d-20-40,Ligusticum.porteri,5,"Added because we didn't count LIPO, taken from 2018 data",NA
Avery.Wash,AW,2016,29-Jun-16,181,9,KAG,dry,d,20-40,d-20-40,Dugaldia.hoopesii,2,NA,NA
Avery.Wash,AW,2016,29-Jun-16,181,9,KAG,dry,d,20-40,d-20-40,Fragaria.virginiana,3,NA,NA
Avery.Wash,AW,2016,29-Jun-16,181,9,KAG,dry,d,20-40,d-20-40,Lathyrus.leucanthus,106,NA,NA
Avery.Wash,AW,2016,29-Jun-16,181,9,KAG,dry,d,20-40,d-20-40,Potentilla.pulcherrima,23,NA,NA
Avery.Wash,AW,2016,29-Jun-16,181,9,KAG,dry,d,20-40,d-20-40,Senecio.serra,3,NA,NA
Avery.Wash,AW,2016,29-Jun-16,181,9,KAG,dry,d,40-60,d-40-60,Ligusticum.porteri,6,"Added because we didn't count LIPO, taken from 2018 data",NA
Avery.Wash,AW,2016,29-Jun-16,181,9,KAG,dry,d,40-60,d-40-60,Lathyrus.leucanthus,5,NA,NA
Avery.Wash,AW,2016,29-Jun-16,181,9,KAG,dry,d,40-60,d-40-60,Potentilla.pulcherrima,46,NA,NA
Avery.Wash,AW,2016,29-Jun-16,181,9,KAG,dry,d,60-80,d-60-80,Ligusticum.porteri,5,"Added because we didn't count LIPO, taken from 2018 data",NA
Avery.Wash,AW,2016,29-Jun-16,181,9,KAG,dry,d,60-80,d-60-80,Collomia.linearis,2,NA,NA
Avery.Wash,AW,2016,29-Jun-16,181,9,KAG,dry,d,60-80,d-60-80,Delphinium.nuttallianum,1,NA,NA
Avery.Wash,AW,2016,29-Jun-16,181,9,KAG,dry,d,60-80,d-60-80,Dugaldia.hoopesii,1,NA,NA
Avery.Wash,AW,2016,29-Jun-16,181,9,KAG,dry,d,60-80,d-60-80,Lathyrus.leucanthus,8,NA,NA
Avery.Wash,AW,2016,29-Jun-16,181,9,KAG,dry,d,60-80,d-60-80,Potentilla.pulcherrima,58,NA,NA
Avery.Wash,AW,2016,29-Jun-16,181,9,KAG,dry,d,80-100,d-80-100,Delphinium.nuttallianum,1,NA,NA
Avery.Wash,AW,2016,29-Jun-16,181,9,KAG,dry,d,80-100,d-80-100,Dugaldia.hoopesii,5,NA,NA
Avery.Wash,AW,2016,29-Jun-16,181,9,KAG,dry,d,80-100,d-80-100,Lathyrus.leucanthus,36,NA,NA
Avery.Wash,AW,2016,29-Jun-16,181,9,KAG,dry,d,80-100,d-80-100,Potentilla.pulcherrima,41,NA,NA
Avery.Wash,AW,2016,29-Jun-16,181,9,KAG,dry,d,80-100,d-80-100,Vicia.americana,13,NA,NA
Avery.Wash,AW,2016,29-Jun-16,181,9,KAG,wet,w,0-20,w-0-20,Ligusticum.porteri,4,"Added because we didn't count LIPO, taken from 2018 data",NA
Avery.Wash,AW,2016,29-Jun-16,181,9,KAG,wet,w,0-20,w-0-20,Dugaldia.hoopesii,1,NA,NA
Avery.Wash,AW,2016,29-Jun-16,181,9,KAG,wet,w,0-20,w-0-20,Hydrophyllum.fendleri,52,NA,NA
Avery.Wash,AW,2016,29-Jun-16,181,9,KAG,wet,w,0-20,w-0-20,Lathyrus.leucanthus,24,NA,NA
Avery.Wash,AW,2016,29-Jun-16,181,9,KAG,wet,w,0-20,w-0-20,Potentilla.pulcherrima,18,NA,NA
Avery.Wash,AW,2016,29-Jun-16,181,9,KAG,wet,w,0-20,w-0-20,Vicia.americana,1,NA,NA
Avery.Wash,AW,2016,29-Jun-16,181,9,KAG,wet,w,20-40,w-20-40,Ligusticum.porteri,5,"Added because we didn't count LIPO, taken from 2018 data",NA
Avery.Wash,AW,2016,29-Jun-16,181,9,KAG,wet,w,20-40,w-20-40,Hydrophyllum.fendleri,199,NA,NA
Avery.Wash,AW,2016,29-Jun-16,181,9,KAG,wet,w,20-40,w-20-40,Lathyrus.leucanthus,4,NA,NA
Avery.Wash,AW,2016,29-Jun-16,181,9,KAG,wet,w,20-40,w-20-40,Taraxacum.officinale,1,NA,NA
Avery.Wash,AW,2016,29-Jun-16,181,9,KAG,wet,w,40-60,w-40-60,Ligusticum.porteri,9,"Added because we didn't count LIPO, taken from 2018 data",NA
Avery.Wash,AW,2016,29-Jun-16,181,9,KAG,wet,w,40-60,w-40-60,Dugaldia.hoopesii,2,NA,NA
Avery.Wash,AW,2016,29-Jun-16,181,9,KAG,wet,w,40-60,w-40-60,Lathyrus.leucanthus,14,NA,NA
Avery.Wash,AW,2016,29-Jun-16,181,9,KAG,wet,w,40-60,w-40-60,Potentilla.pulcherrima,14,NA,NA
Avery.Wash,AW,2016,29-Jun-16,181,9,KAG,wet,w,40-60,w-40-60,Senecio.serra,7,NA,NA
Avery.Wash,AW,2016,29-Jun-16,181,9,KAG,wet,w,40-60,w-40-60,Taraxacum.officinale,1,NA,NA
Avery.Wash,AW,2016,29-Jun-16,181,9,KAG,wet,w,60-80,w-60-80,Ligusticum.porteri,1,"Added because we didn't count LIPO, taken from 2018 data",NA
Avery.Wash,AW,2016,29-Jun-16,181,9,KAG,wet,w,60-80,w-60-80,Hydrophyllum.fendleri,33,NA,NA
Avery.Wash,AW,2016,29-Jun-16,181,9,KAG,wet,w,60-80,w-60-80,Lathyrus.leucanthus,13,NA,NA
Avery.Wash,AW,2016,29-Jun-16,181,9,KAG,wet,w,60-80,w-60-80,Potentilla.pulcherrima,2,NA,NA
Avery.Wash,AW,2016,29-Jun-16,181,9,KAG,wet,w,60-80,w-60-80,Ranunculus.inamoenus,1,NA,NA
Avery.Wash,AW,2016,29-Jun-16,181,9,KAG,wet,w,60-80,w-60-80,Vicia.americana,2,NA,NA
Avery.Wash,AW,2016,29-Jun-16,181,9,KAG,wet,w,80-100,w-80-100,Ligusticum.porteri,12,"Added because we didn't count LIPO, taken from 2018 data",NA
Avery.Wash,AW,2016,29-Jun-16,181,9,KAG,wet,w,80-100,w-80-100,Dugaldia.hoopesii,3,NA,NA
Avery.Wash,AW,2016,29-Jun-16,181,9,KAG,wet,w,80-100,w-80-100,Hydrophyllum.fendleri,107,NA,NA
Avery.Wash,AW,2016,29-Jun-16,181,9,KAG,wet,w,80-100,w-80-100,Lathyrus.leucanthus,6,NA,NA
Avery.Wash,AW,2016,29-Jun-16,181,9,KAG,wet,w,80-100,w-80-100,Potentilla.pulcherrima,15,NA,NA
Avery.Wash,AW,2016,29-Jun-16,181,9,KAG,wet,w,80-100,w-80-100,Vicia.americana,11,NA,NA
Avery.Wash,AW,2016,8-Jul-16,190,10,KAG,aspen,a,0-20,a-0-20,Ligusticum.porteri,5,"Added because we didn't count LIPO, taken from 2018 data",NA
Avery.Wash,AW,2016,8-Jul-16,190,10,KAG,aspen,a,0-20,a-0-20,Dugaldia.hoopesii,10,NA,NA
Avery.Wash,AW,2016,8-Jul-16,190,10,KAG,aspen,a,0-20,a-0-20,Geranium.richardsonii,5,NA,NA
Avery.Wash,AW,2016,8-Jul-16,190,10,KAG,aspen,a,0-20,a-0-20,Lathyrus.leucanthus,6,NA,NA
Avery.Wash,AW,2016,8-Jul-16,190,10,KAG,aspen,a,0-20,a-0-20,Potentilla.pulcherrima,7,NA,NA
Avery.Wash,AW,2016,8-Jul-16,190,10,KAG,aspen,a,0-20,a-0-20,Vicia.americana,6,NA,NA
Avery.Wash,AW,2016,8-Jul-16,190,10,KAG,aspen,a,20-40,a-20-40,Ligusticum.porteri,5,"Added because we didn't count LIPO, taken from 2018 data",NA
Avery.Wash,AW,2016,8-Jul-16,190,10,KAG,aspen,a,20-40,a-20-40,Aquilegia.coerulea,1,NA,NA
Avery.Wash,AW,2016,8-Jul-16,190,10,KAG,aspen,a,20-40,a-20-40,Geranium.richardsonii,14,NA,NA
Avery.Wash,AW,2016,8-Jul-16,190,10,KAG,aspen,a,20-40,a-20-40,Lathyrus.leucanthus,3,NA,NA
Avery.Wash,AW,2016,8-Jul-16,190,10,KAG,aspen,a,20-40,a-20-40,Vicia.americana,10,NA,NA
Avery.Wash,AW,2016,8-Jul-16,190,10,KAG,aspen,a,40-60,a-40-60,Aquilegia.coerulea,3,NA,NA
Avery.Wash,AW,2016,8-Jul-16,190,10,KAG,aspen,a,60-80,a-60-80,Ligusticum.porteri,3,"Added because we didn't count LIPO, taken from 2018 data",NA
Avery.Wash,AW,2016,8-Jul-16,190,10,KAG,aspen,a,60-80,a-60-80,Aquilegia.coerulea,3,NA,NA
Avery.Wash,AW,2016,8-Jul-16,190,10,KAG,aspen,a,60-80,a-60-80,Delphinium.barbeyi,46,NA,NA
Avery.Wash,AW,2016,8-Jul-16,190,10,KAG,aspen,a,60-80,a-60-80,Geranium.richardsonii,11,NA,NA
Avery.Wash,AW,2016,8-Jul-16,190,10,KAG,aspen,a,60-80,a-60-80,Helianthella.quinquenervis,1,NA,NA
Avery.Wash,AW,2016,8-Jul-16,190,10,KAG,aspen,a,60-80,a-60-80,Vicia.americana,14,NA,NA
Avery.Wash,AW,2016,8-Jul-16,190,10,KAG,aspen,a,80-100,a-80-100,Ligusticum.porteri,5,"Added because we didn't count LIPO, taken from 2018 data",NA
Avery.Wash,AW,2016,8-Jul-16,190,10,KAG,aspen,a,80-100,a-80-100,Hydrophyllum.fendleri,27,NA,NA
Avery.Wash,AW,2016,8-Jul-16,190,10,KAG,dry,d,0-20,d-0-20,Ligusticum.porteri,10,"Added because we didn't count LIPO, taken from 2018 data",NA
Avery.Wash,AW,2016,8-Jul-16,190,10,KAG,dry,d,0-20,d-0-20,Collomia.linearis,68,NA,NA
Avery.Wash,AW,2016,8-Jul-16,190,10,KAG,dry,d,0-20,d-0-20,Dugaldia.hoopesii,30,NA,NA
Avery.Wash,AW,2016,8-Jul-16,190,10,KAG,dry,d,0-20,d-0-20,Erigeron.elatior,4,NA,NA
Avery.Wash,AW,2016,8-Jul-16,190,10,KAG,dry,d,0-20,d-0-20,Helianthella.quinquenervis,6,NA,NA
Avery.Wash,AW,2016,8-Jul-16,190,10,KAG,dry,d,0-20,d-0-20,Lathyrus.leucanthus,2,NA,NA
Avery.Wash,AW,2016,8-Jul-16,190,10,KAG,dry,d,0-20,d-0-20,Potentilla.pulcherrima,12,NA,NA
Avery.Wash,AW,2016,8-Jul-16,190,10,KAG,dry,d,0-20,d-0-20,Vicia.americana,56,NA,NA
Avery.Wash,AW,2016,8-Jul-16,190,10,KAG,dry,d,20-40,d-20-40,Ligusticum.porteri,6,"Added because we didn't count LIPO, taken from 2018 data",NA
Avery.Wash,AW,2016,8-Jul-16,190,10,KAG,dry,d,20-40,d-20-40,Collomia.linearis,92,NA,NA
Avery.Wash,AW,2016,8-Jul-16,190,10,KAG,dry,d,20-40,d-20-40,Dugaldia.hoopesii,28,NA,NA
Avery.Wash,AW,2016,8-Jul-16,190,10,KAG,dry,d,20-40,d-20-40,Erigeron.elatior,2,NA,NA
Avery.Wash,AW,2016,8-Jul-16,190,10,KAG,dry,d,20-40,d-20-40,Erigeron.flagellaris,4,NA,NA
Avery.Wash,AW,2016,8-Jul-16,190,10,KAG,dry,d,20-40,d-20-40,Helianthella.quinquenervis,3,NA,NA
Avery.Wash,AW,2016,8-Jul-16,190,10,KAG,dry,d,20-40,d-20-40,Potentilla.pulcherrima,119,NA,NA
Avery.Wash,AW,2016,8-Jul-16,190,10,KAG,dry,d,20-40,d-20-40,Senecio.serra,5,NA,NA
Avery.Wash,AW,2016,8-Jul-16,190,10,KAG,dry,d,20-40,d-20-40,Vicia.americana,3,NA,NA
Avery.Wash,AW,2016,8-Jul-16,190,10,KAG,dry,d,40-60,d-40-60,Ligusticum.porteri,6,"Added because we didn't count LIPO, taken from 2018 data",NA
Avery.Wash,AW,2016,8-Jul-16,190,10,KAG,dry,d,40-60,d-40-60,Dugaldia.hoopesii,5,NA,NA
Avery.Wash,AW,2016,8-Jul-16,190,10,KAG,dry,d,40-60,d-40-60,Heterotheca.villosa,3,NA,NA
Avery.Wash,AW,2016,8-Jul-16,190,10,KAG,dry,d,40-60,d-40-60,Potentilla.pulcherrima,144,NA,NA
Avery.Wash,AW,2016,8-Jul-16,190,10,KAG,dry,d,40-60,d-40-60,Senecio.serra,1,NA,NA
Avery.Wash,AW,2016,8-Jul-16,190,10,KAG,dry,d,60-80,d-60-80,Ligusticum.porteri,8,"Added because we didn't count LIPO, taken from 2018 data",NA
Avery.Wash,AW,2016,8-Jul-16,190,10,KAG,dry,d,60-80,d-60-80,Collomia.linearis,69,NA,NA
Avery.Wash,AW,2016,8-Jul-16,190,10,KAG,dry,d,60-80,d-60-80,Dugaldia.hoopesii,5,NA,NA
Avery.Wash,AW,2016,8-Jul-16,190,10,KAG,dry,d,60-80,d-60-80,Erigeron.elatior,4,NA,NA
Avery.Wash,AW,2016,8-Jul-16,190,10,KAG,dry,d,60-80,d-60-80,Helianthella.quinquenervis,1,NA,NA
Avery.Wash,AW,2016,8-Jul-16,190,10,KAG,dry,d,60-80,d-60-80,Pentaphylloides.floribunda,6,NA,NA
Avery.Wash,AW,2016,8-Jul-16,190,10,KAG,dry,d,60-80,d-60-80,Potentilla.pulcherrima,139,NA,NA
Avery.Wash,AW,2016,8-Jul-16,190,10,KAG,dry,d,60-80,d-60-80,Vicia.americana,3,NA,NA
Avery.Wash,AW,2016,8-Jul-16,190,10,KAG,dry,d,80-100,d-80-100,Collomia.linearis,138,NA,NA
Avery.Wash,AW,2016,8-Jul-16,190,10,KAG,dry,d,80-100,d-80-100,Dugaldia.hoopesii,7,NA,NA
Avery.Wash,AW,2016,8-Jul-16,190,10,KAG,dry,d,80-100,d-80-100,Erigeron.elatior,2,NA,NA
Avery.Wash,AW,2016,8-Jul-16,190,10,KAG,dry,d,80-100,d-80-100,Potentilla.pulcherrima,111,NA,NA
Avery.Wash,AW,2016,8-Jul-16,190,10,KAG,dry,d,80-100,d-80-100,Vicia.americana,56,NA,NA
Avery.Wash,AW,2016,8-Jul-16,190,10,KAG,wet,w,0-20,w-0-20,Ligusticum.porteri,12,"Added because we didn't count LIPO, taken from 2018 data",NA
Avery.Wash,AW,2016,8-Jul-16,190,10,KAG,wet,w,0-20,w-0-20,Collomia.linearis,73,NA,NA
Avery.Wash,AW,2016,8-Jul-16,190,10,KAG,wet,w,0-20,w-0-20,Dugaldia.hoopesii,4,NA,NA
Avery.Wash,AW,2016,8-Jul-16,190,10,KAG,wet,w,0-20,w-0-20,Erigeron.elatior,2,NA,NA
Avery.Wash,AW,2016,8-Jul-16,190,10,KAG,wet,w,0-20,w-0-20,Helianthella.quinquenervis,1,NA,NA
Avery.Wash,AW,2016,8-Jul-16,190,10,KAG,wet,w,0-20,w-0-20,Lathyrus.leucanthus,1,NA,NA
Avery.Wash,AW,2016,8-Jul-16,190,10,KAG,wet,w,0-20,w-0-20,Potentilla.pulcherrima,57,NA,NA
Avery.Wash,AW,2016,8-Jul-16,190,10,KAG,wet,w,0-20,w-0-20,Vicia.americana,17,NA,NA
Avery.Wash,AW,2016,8-Jul-16,190,10,KAG,wet,w,20-40,w-20-40,Ligusticum.porteri,4,"Added because we didn't count LIPO, taken from 2018 data",NA
Avery.Wash,AW,2016,8-Jul-16,190,10,KAG,wet,w,20-40,w-20-40,Collomia.linearis,76,NA,NA
Avery.Wash,AW,2016,8-Jul-16,190,10,KAG,wet,w,20-40,w-20-40,Delphinium.barbeyi,16,NA,NA
Avery.Wash,AW,2016,8-Jul-16,190,10,KAG,wet,w,20-40,w-20-40,Hydrophyllum.fendleri,90,NA,NA
Avery.Wash,AW,2016,8-Jul-16,190,10,KAG,wet,w,20-40,w-20-40,Mertensia.ciliata,5,NA,NA
Avery.Wash,AW,2016,8-Jul-16,190,10,KAG,wet,w,20-40,w-20-40,Potentilla.pulcherrima,1,NA,NA
Avery.Wash,AW,2016,8-Jul-16,190,10,KAG,wet,w,20-40,w-20-40,Vicia.americana,46,NA,NA
Avery.Wash,AW,2016,8-Jul-16,190,10,KAG,wet,w,40-60,w-40-60,Ligusticum.porteri,10,"Added because we didn't count LIPO, taken from 2018 data",NA
Avery.Wash,AW,2016,8-Jul-16,190,10,KAG,wet,w,40-60,w-40-60,Collomia.linearis,87,NA,NA
Avery.Wash,AW,2016,8-Jul-16,190,10,KAG,wet,w,40-60,w-40-60,Dugaldia.hoopesii,7,NA,NA
Avery.Wash,AW,2016,8-Jul-16,190,10,KAG,wet,w,40-60,w-40-60,Potentilla.pulcherrima,53,NA,NA
