site,site.code,year,date,doy,week,observer,habitat,habitat.code,transect.section,habitat.tsection,plant.species,flower.count,notes
Avery.Wash,AW,2015,2-Jun-15,153,4,AJC,wet,w,20to25,w-20to25,Mertensia.fusiformis,0,NA
Avery.Wash,AW,2015,2-Jun-15,153,4,AJC,wet,w,20to25,w-20to25,Viola.praemorsa,0,NA
Avery.Wash,AW,2015,2-Jun-15,153,4,AJC,wet,w,25to30,w-25to30,Claytonia.lanceolata,139,NA
Avery.Wash,AW,2015,2-Jun-15,153,4,AJC,wet,w,25to30,w-25to30,Erythronium.grandiflorum,0,NA
Avery.Wash,AW,2015,2-Jun-15,153,4,AJC,wet,w,25to30,w-25to30,Mertensia.fusiformis,0,NA
Avery.Wash,AW,2015,2-Jun-15,153,4,AJC,wet,w,25to30,w-25to30,Viola.praemorsa,0,NA
Avery.Wash,AW,2015,2-Jun-15,153,4,AJC,wet,w,30to35,w-30to35,Claytonia.lanceolata,60,NA
Avery.Wash,AW,2015,2-Jun-15,153,4,AJC,wet,w,30to35,w-30to35,Erythronium.grandiflorum,0,NA
Avery.Wash,AW,2015,2-Jun-15,153,4,AJC,wet,w,30to35,w-30to35,Mertensia.fusiformis,10,NA
Avery.Wash,AW,2015,2-Jun-15,153,4,AJC,wet,w,30to35,w-30to35,Viola.praemorsa,0,NA
Avery.Wash,AW,2015,2-Jun-15,153,4,AJC,wet,w,35to40,w-35to40,Claytonia.lanceolata,41,NA
Avery.Wash,AW,2015,2-Jun-15,153,4,AJC,wet,w,35to40,w-35to40,Erythronium.grandiflorum,0,NA
Avery.Wash,AW,2015,2-Jun-15,153,4,AJC,wet,w,35to40,w-35to40,Mertensia.fusiformis,0,NA
Avery.Wash,AW,2015,2-Jun-15,153,4,AJC,wet,w,35to40,w-35to40,Viola.praemorsa,1,NA
Avery.Wash,AW,2015,7-Jun-15,158,5,AJC+CF,aspen,a,0to5,a-0to5,Mertensia.fusiformis,10,NA
Avery.Wash,AW,2015,7-Jun-15,158,5,AJC+CF,aspen,a,0to5,a-0to5,Ranunculus.inamoenus,1,NA
Avery.Wash,AW,2015,7-Jun-15,158,5,AJC+CF,aspen,a,0to5,a-0to5,Taraxacum.officinale,1,NA
Avery.Wash,AW,2015,7-Jun-15,158,5,AJC+CF,aspen,a,0to5,a-0to5,Viola.praemorsa,10,NA
Avery.Wash,AW,2015,7-Jun-15,158,5,AJC+CF,aspen,a,5to10,a-5to10,Mertensia.fusiformis,19,NA
Avery.Wash,AW,2015,7-Jun-15,158,5,AJC+CF,aspen,a,5to10,a-5to10,Ranunculus.inamoenus,0,NA
Avery.Wash,AW,2015,7-Jun-15,158,5,AJC+CF,aspen,a,5to10,a-5to10,Taraxacum.officinale,0,NA
Avery.Wash,AW,2015,7-Jun-15,158,5,AJC+CF,aspen,a,5to10,a-5to10,Viola.praemorsa,4,NA
Avery.Wash,AW,2015,7-Jun-15,158,5,AJC+CF,aspen,a,10to15,a-10to15,Mertensia.fusiformis,0,NA
Avery.Wash,AW,2015,7-Jun-15,158,5,AJC+CF,aspen,a,10to15,a-10to15,Ranunculus.inamoenus,1,NA
Avery.Wash,AW,2015,7-Jun-15,158,5,AJC+CF,aspen,a,10to15,a-10to15,Taraxacum.officinale,0,NA
Avery.Wash,AW,2015,7-Jun-15,158,5,AJC+CF,aspen,a,10to15,a-10to15,Viola.praemorsa,0,NA
Avery.Wash,AW,2015,7-Jun-15,158,5,AJC+CF,aspen,a,15to20,a-15to20,Mertensia.fusiformis,0,NA
Avery.Wash,AW,2015,7-Jun-15,158,5,AJC+CF,aspen,a,15to20,a-15to20,Ranunculus.inamoenus,1,NA
Avery.Wash,AW,2015,7-Jun-15,158,5,AJC+CF,aspen,a,15to20,a-15to20,Taraxacum.officinale,0,NA
Avery.Wash,AW,2015,7-Jun-15,158,5,AJC+CF,aspen,a,15to20,a-15to20,Viola.praemorsa,1,NA
Avery.Wash,AW,2015,7-Jun-15,158,5,AJC+CF,aspen,a,20to25,a-20to25,Mertensia.fusiformis,0,NA
Avery.Wash,AW,2015,7-Jun-15,158,5,AJC+CF,aspen,a,20to25,a-20to25,Ranunculus.inamoenus,2,NA
Avery.Wash,AW,2015,7-Jun-15,158,5,AJC+CF,aspen,a,20to25,a-20to25,Taraxacum.officinale,0,NA
Avery.Wash,AW,2015,7-Jun-15,158,5,AJC+CF,aspen,a,20to25,a-20to25,Viola.praemorsa,0,NA
Avery.Wash,AW,2015,7-Jun-15,158,5,AJC+CF,aspen,a,25to30,a-25to30,Mertensia.fusiformis,0,NA
Avery.Wash,AW,2015,7-Jun-15,158,5,AJC+CF,aspen,a,25to30,a-25to30,Ranunculus.inamoenus,0,NA
Avery.Wash,AW,2015,7-Jun-15,158,5,AJC+CF,aspen,a,25to30,a-25to30,Taraxacum.officinale,0,NA
Avery.Wash,AW,2015,7-Jun-15,158,5,AJC+CF,aspen,a,25to30,a-25to30,Viola.praemorsa,0,NA
Avery.Wash,AW,2015,7-Jun-15,158,5,AJC+CF,aspen,a,30to35,a-30to35,Mertensia.fusiformis,0,NA
Avery.Wash,AW,2015,7-Jun-15,158,5,AJC+CF,aspen,a,30to35,a-30to35,Ranunculus.inamoenus,0,NA
Avery.Wash,AW,2015,7-Jun-15,158,5,AJC+CF,aspen,a,30to35,a-30to35,Taraxacum.officinale,0,NA
Avery.Wash,AW,2015,7-Jun-15,158,5,AJC+CF,aspen,a,30to35,a-30to35,Viola.praemorsa,0,NA
Avery.Wash,AW,2015,7-Jun-15,158,5,AJC+CF,aspen,a,35to40,a-35to40,Mertensia.fusiformis,0,NA
Avery.Wash,AW,2015,7-Jun-15,158,5,AJC+CF,aspen,a,35to40,a-35to40,Ranunculus.inamoenus,0,NA
Avery.Wash,AW,2015,7-Jun-15,158,5,AJC+CF,aspen,a,35to40,a-35to40,Taraxacum.officinale,0,NA
Avery.Wash,AW,2015,7-Jun-15,158,5,AJC+CF,aspen,a,35to40,a-35to40,Viola.praemorsa,0,NA
Avery.Wash,AW,2015,7-Jun-15,158,5,AJC+CF,dry,d,0to5,d-0to5,Claytonia.lanceolata,0,NA
Avery.Wash,AW,2015,7-Jun-15,158,5,AJC+CF,dry,d,0to5,d-0to5,Fragaria.virginiana,0,NA
Avery.Wash,AW,2015,7-Jun-15,158,5,AJC+CF,dry,d,0to5,d-0to5,Mertensia.fusiformis,41,NA
Avery.Wash,AW,2015,7-Jun-15,158,5,AJC+CF,dry,d,0to5,d-0to5,Ranunculus.inamoenus,0,NA
Avery.Wash,AW,2015,7-Jun-15,158,5,AJC+CF,dry,d,0to5,d-0to5,Taraxacum.officinale,1,NA
Avery.Wash,AW,2015,7-Jun-15,158,5,AJC+CF,dry,d,0to5,d-0to5,Viola.praemorsa,14,NA
Avery.Wash,AW,2015,7-Jun-15,158,5,AJC+CF,dry,d,5to10,d-5to10,Claytonia.lanceolata,0,NA
Avery.Wash,AW,2015,7-Jun-15,158,5,AJC+CF,dry,d,5to10,d-5to10,Fragaria.virginiana,0,NA
Avery.Wash,AW,2015,7-Jun-15,158,5,AJC+CF,dry,d,5to10,d-5to10,Mertensia.fusiformis,5,NA
Avery.Wash,AW,2015,7-Jun-15,158,5,AJC+CF,dry,d,5to10,d-5to10,Ranunculus.inamoenus,0,NA
Avery.Wash,AW,2015,7-Jun-15,158,5,AJC+CF,dry,d,5to10,d-5to10,Taraxacum.officinale,1,NA
Avery.Wash,AW,2015,7-Jun-15,158,5,AJC+CF,dry,d,5to10,d-5to10,Viola.praemorsa,15,NA
Avery.Wash,AW,2015,7-Jun-15,158,5,AJC+CF,dry,d,10to15,d-10to15,Claytonia.lanceolata,0,NA
Avery.Wash,AW,2015,7-Jun-15,158,5,AJC+CF,dry,d,10to15,d-10to15,Fragaria.virginiana,1,NA
Avery.Wash,AW,2015,7-Jun-15,158,5,AJC+CF,dry,d,10to15,d-10to15,Mertensia.fusiformis,17,NA
Avery.Wash,AW,2015,7-Jun-15,158,5,AJC+CF,dry,d,10to15,d-10to15,Ranunculus.inamoenus,2,NA
Avery.Wash,AW,2015,7-Jun-15,158,5,AJC+CF,dry,d,10to15,d-10to15,Taraxacum.officinale,5,NA
Avery.Wash,AW,2015,7-Jun-15,158,5,AJC+CF,dry,d,10to15,d-10to15,Viola.praemorsa,10,NA
Avery.Wash,AW,2015,7-Jun-15,158,5,AJC+CF,dry,d,15to20,d-15to20,Claytonia.lanceolata,2,NA
Avery.Wash,AW,2015,7-Jun-15,158,5,AJC+CF,dry,d,15to20,d-15to20,Fragaria.virginiana,4,NA
Avery.Wash,AW,2015,7-Jun-15,158,5,AJC+CF,dry,d,15to20,d-15to20,Mertensia.fusiformis,21,NA
Avery.Wash,AW,2015,7-Jun-15,158,5,AJC+CF,dry,d,15to20,d-15to20,Ranunculus.inamoenus,0,NA
Avery.Wash,AW,2015,7-Jun-15,158,5,AJC+CF,dry,d,15to20,d-15to20,Taraxacum.officinale,3,NA
Avery.Wash,AW,2015,7-Jun-15,158,5,AJC+CF,dry,d,15to20,d-15to20,Viola.praemorsa,12,NA
Avery.Wash,AW,2015,7-Jun-15,158,5,AJC+CF,dry,d,20to25,d-20to25,Claytonia.lanceolata,0,NA
Avery.Wash,AW,2015,7-Jun-15,158,5,AJC+CF,dry,d,20to25,d-20to25,Fragaria.virginiana,3,NA
Avery.Wash,AW,2015,7-Jun-15,158,5,AJC+CF,dry,d,20to25,d-20to25,Mertensia.fusiformis,0,NA
Avery.Wash,AW,2015,7-Jun-15,158,5,AJC+CF,dry,d,20to25,d-20to25,Ranunculus.inamoenus,15,NA
Avery.Wash,AW,2015,7-Jun-15,158,5,AJC+CF,dry,d,20to25,d-20to25,Taraxacum.officinale,0,NA
Avery.Wash,AW,2015,7-Jun-15,158,5,AJC+CF,dry,d,20to25,d-20to25,Viola.praemorsa,7,NA
Avery.Wash,AW,2015,7-Jun-15,158,5,AJC+CF,dry,d,25to30,d-25to30,Claytonia.lanceolata,0,NA
Avery.Wash,AW,2015,7-Jun-15,158,5,AJC+CF,dry,d,25to30,d-25to30,Fragaria.virginiana,3,NA
Avery.Wash,AW,2015,7-Jun-15,158,5,AJC+CF,dry,d,25to30,d-25to30,Mertensia.fusiformis,22,NA
Avery.Wash,AW,2015,7-Jun-15,158,5,AJC+CF,dry,d,25to30,d-25to30,Ranunculus.inamoenus,7,NA
Avery.Wash,AW,2015,7-Jun-15,158,5,AJC+CF,dry,d,25to30,d-25to30,Taraxacum.officinale,0,NA
Avery.Wash,AW,2015,7-Jun-15,158,5,AJC+CF,dry,d,25to30,d-25to30,Viola.praemorsa,11,NA
Avery.Wash,AW,2015,7-Jun-15,158,5,AJC+CF,dry,d,30to35,d-30to35,Claytonia.lanceolata,0,NA
Avery.Wash,AW,2015,7-Jun-15,158,5,AJC+CF,dry,d,30to35,d-30to35,Fragaria.virginiana,0,NA
Avery.Wash,AW,2015,7-Jun-15,158,5,AJC+CF,dry,d,30to35,d-30to35,Mertensia.fusiformis,3,NA
Avery.Wash,AW,2015,7-Jun-15,158,5,AJC+CF,dry,d,30to35,d-30to35,Ranunculus.inamoenus,1,NA
Avery.Wash,AW,2015,7-Jun-15,158,5,AJC+CF,dry,d,30to35,d-30to35,Taraxacum.officinale,2,NA
Avery.Wash,AW,2015,7-Jun-15,158,5,AJC+CF,dry,d,30to35,d-30to35,Viola.praemorsa,4,NA
Avery.Wash,AW,2015,7-Jun-15,158,5,AJC+CF,dry,d,35to40,d-35to40,Claytonia.lanceolata,0,NA
Avery.Wash,AW,2015,7-Jun-15,158,5,AJC+CF,dry,d,35to40,d-35to40,Fragaria.virginiana,6,NA
Avery.Wash,AW,2015,7-Jun-15,158,5,AJC+CF,dry,d,35to40,d-35to40,Mertensia.fusiformis,14,NA
Avery.Wash,AW,2015,7-Jun-15,158,5,AJC+CF,dry,d,35to40,d-35to40,Ranunculus.inamoenus,0,NA
Avery.Wash,AW,2015,7-Jun-15,158,5,AJC+CF,dry,d,35to40,d-35to40,Taraxacum.officinale,2,NA
Avery.Wash,AW,2015,7-Jun-15,158,5,AJC+CF,dry,d,35to40,d-35to40,Viola.praemorsa,6,NA
Avery.Wash,AW,2015,7-Jun-15,158,5,AJC+CF,dry,d,habitat,d-habitat,Delphinium.nuttallianum,NA,NA
Avery.Wash,AW,2015,7-Jun-15,158,5,AJC+CF,wet,w,0to5,w-0to5,Claytonia.lanceolata,18,NA
Avery.Wash,AW,2015,7-Jun-15,158,5,AJC+CF,wet,w,0to5,w-0to5,Mertensia.fusiformis,0,NA
Avery.Wash,AW,2015,7-Jun-15,158,5,AJC+CF,wet,w,0to5,w-0to5,Ranunculus.inamoenus,0,NA
Avery.Wash,AW,2015,7-Jun-15,158,5,AJC+CF,wet,w,0to5,w-0to5,Viola.praemorsa,2,NA
Avery.Wash,AW,2015,7-Jun-15,158,5,AJC+CF,wet,w,5to10,w-5to10,Claytonia.lanceolata,18,NA
Avery.Wash,AW,2015,7-Jun-15,158,5,AJC+CF,wet,w,5to10,w-5to10,Mertensia.fusiformis,14,NA
Avery.Wash,AW,2015,7-Jun-15,158,5,AJC+CF,wet,w,5to10,w-5to10,Ranunculus.inamoenus,0,NA
Avery.Wash,AW,2015,7-Jun-15,158,5,AJC+CF,wet,w,5to10,w-5to10,Viola.praemorsa,0,NA
Avery.Wash,AW,2015,7-Jun-15,158,5,AJC+CF,wet,w,10to15,w-10to15,Claytonia.lanceolata,9,NA
Avery.Wash,AW,2015,7-Jun-15,158,5,AJC+CF,wet,w,10to15,w-10to15,Mertensia.fusiformis,3,NA
Avery.Wash,AW,2015,7-Jun-15,158,5,AJC+CF,wet,w,10to15,w-10to15,Ranunculus.inamoenus,0,NA
Avery.Wash,AW,2015,7-Jun-15,158,5,AJC+CF,wet,w,10to15,w-10to15,Viola.praemorsa,0,NA
Avery.Wash,AW,2015,7-Jun-15,158,5,AJC+CF,wet,w,15to20,w-15to20,Claytonia.lanceolata,10,NA
Avery.Wash,AW,2015,7-Jun-15,158,5,AJC+CF,wet,w,15to20,w-15to20,Mertensia.fusiformis,4,NA
Avery.Wash,AW,2015,7-Jun-15,158,5,AJC+CF,wet,w,15to20,w-15to20,Ranunculus.inamoenus,1,NA
Avery.Wash,AW,2015,7-Jun-15,158,5,AJC+CF,wet,w,15to20,w-15to20,Viola.praemorsa,1,NA
Avery.Wash,AW,2015,7-Jun-15,158,5,AJC+CF,wet,w,20to25,w-20to25,Claytonia.lanceolata,10,NA
Avery.Wash,AW,2015,7-Jun-15,158,5,AJC+CF,wet,w,20to25,w-20to25,Mertensia.fusiformis,0,NA
Avery.Wash,AW,2015,7-Jun-15,158,5,AJC+CF,wet,w,20to25,w-20to25,Ranunculus.inamoenus,0,NA
Avery.Wash,AW,2015,7-Jun-15,158,5,AJC+CF,wet,w,20to25,w-20to25,Viola.praemorsa,8,NA
Avery.Wash,AW,2015,7-Jun-15,158,5,AJC+CF,wet,w,25to30,w-25to30,Claytonia.lanceolata,12,NA
Avery.Wash,AW,2015,7-Jun-15,158,5,AJC+CF,wet,w,25to30,w-25to30,Mertensia.fusiformis,6,NA
Avery.Wash,AW,2015,7-Jun-15,158,5,AJC+CF,wet,w,25to30,w-25to30,Ranunculus.inamoenus,3,NA
Avery.Wash,AW,2015,7-Jun-15,158,5,AJC+CF,wet,w,25to30,w-25to30,Viola.praemorsa,1,NA
Avery.Wash,AW,2015,7-Jun-15,158,5,AJC+CF,wet,w,30to35,w-30to35,Claytonia.lanceolata,64,NA
Avery.Wash,AW,2015,7-Jun-15,158,5,AJC+CF,wet,w,30to35,w-30to35,Mertensia.fusiformis,0,NA
Avery.Wash,AW,2015,7-Jun-15,158,5,AJC+CF,wet,w,30to35,w-30to35,Ranunculus.inamoenus,0,NA
Avery.Wash,AW,2015,7-Jun-15,158,5,AJC+CF,wet,w,30to35,w-30to35,Viola.praemorsa,0,NA
Avery.Wash,AW,2015,7-Jun-15,158,5,AJC+CF,wet,w,35to40,w-35to40,Claytonia.lanceolata,15,NA
Avery.Wash,AW,2015,7-Jun-15,158,5,AJC+CF,wet,w,35to40,w-35to40,Mertensia.fusiformis,0,NA
Avery.Wash,AW,2015,7-Jun-15,158,5,AJC+CF,wet,w,35to40,w-35to40,Ranunculus.inamoenus,0,NA
Avery.Wash,AW,2015,7-Jun-15,158,5,AJC+CF,wet,w,35to40,w-35to40,Viola.praemorsa,0,NA
Avery.Wash,AW,2015,17-Jun-15,168,6,AJC+CF,aspen,a,0to5,a-0to5,Mertensia.fusiformis,0,NA
Avery.Wash,AW,2015,17-Jun-15,168,6,AJC+CF,aspen,a,0to5,a-0to5,Potentilla.pulcherrima,2,NA
Avery.Wash,AW,2015,17-Jun-15,168,6,AJC+CF,aspen,a,0to5,a-0to5,Ranunculus.inamoenus,0,NA
Avery.Wash,AW,2015,17-Jun-15,168,6,AJC+CF,aspen,a,0to5,a-0to5,Taraxacum.officinale,0,NA
Avery.Wash,AW,2015,17-Jun-15,168,6,AJC+CF,aspen,a,0to5,a-0to5,Viola.praemorsa,0,NA
Avery.Wash,AW,2015,17-Jun-15,168,6,AJC+CF,aspen,a,5to10,a-5to10,Mertensia.fusiformis,7,NA
Avery.Wash,AW,2015,17-Jun-15,168,6,AJC+CF,aspen,a,5to10,a-5to10,Potentilla.pulcherrima,0,NA
Avery.Wash,AW,2015,17-Jun-15,168,6,AJC+CF,aspen,a,5to10,a-5to10,Ranunculus.inamoenus,0,NA
Avery.Wash,AW,2015,17-Jun-15,168,6,AJC+CF,aspen,a,5to10,a-5to10,Taraxacum.officinale,2,NA
Avery.Wash,AW,2015,17-Jun-15,168,6,AJC+CF,aspen,a,5to10,a-5to10,Viola.praemorsa,3,NA
Avery.Wash,AW,2015,17-Jun-15,168,6,AJC+CF,aspen,a,10to15,a-10to15,Mertensia.fusiformis,0,NA
Avery.Wash,AW,2015,17-Jun-15,168,6,AJC+CF,aspen,a,10to15,a-10to15,Potentilla.pulcherrima,0,NA
Avery.Wash,AW,2015,17-Jun-15,168,6,AJC+CF,aspen,a,10to15,a-10to15,Ranunculus.inamoenus,0,NA
Avery.Wash,AW,2015,17-Jun-15,168,6,AJC+CF,aspen,a,10to15,a-10to15,Taraxacum.officinale,2,NA
Avery.Wash,AW,2015,17-Jun-15,168,6,AJC+CF,aspen,a,10to15,a-10to15,Viola.praemorsa,2,NA
Avery.Wash,AW,2015,17-Jun-15,168,6,AJC+CF,aspen,a,15to20,a-15to20,Mertensia.fusiformis,0,NA
Avery.Wash,AW,2015,17-Jun-15,168,6,AJC+CF,aspen,a,15to20,a-15to20,Potentilla.pulcherrima,0,NA
Avery.Wash,AW,2015,17-Jun-15,168,6,AJC+CF,aspen,a,15to20,a-15to20,Ranunculus.inamoenus,1,NA
Avery.Wash,AW,2015,17-Jun-15,168,6,AJC+CF,aspen,a,15to20,a-15to20,Taraxacum.officinale,1,NA
Avery.Wash,AW,2015,17-Jun-15,168,6,AJC+CF,aspen,a,15to20,a-15to20,Viola.praemorsa,1,NA
Avery.Wash,AW,2015,17-Jun-15,168,6,AJC+CF,aspen,a,20to25,a-20to25,Mertensia.fusiformis,0,NA
Avery.Wash,AW,2015,17-Jun-15,168,6,AJC+CF,aspen,a,20to25,a-20to25,Potentilla.pulcherrima,0,NA
Avery.Wash,AW,2015,17-Jun-15,168,6,AJC+CF,aspen,a,20to25,a-20to25,Ranunculus.inamoenus,0,NA
Avery.Wash,AW,2015,17-Jun-15,168,6,AJC+CF,aspen,a,20to25,a-20to25,Taraxacum.officinale,0,NA
Avery.Wash,AW,2015,17-Jun-15,168,6,AJC+CF,aspen,a,20to25,a-20to25,Viola.praemorsa,0,NA
Avery.Wash,AW,2015,17-Jun-15,168,6,AJC+CF,aspen,a,25to30,a-25to30,Mertensia.fusiformis,0,NA
Avery.Wash,AW,2015,17-Jun-15,168,6,AJC+CF,aspen,a,25to30,a-25to30,Potentilla.pulcherrima,0,NA
Avery.Wash,AW,2015,17-Jun-15,168,6,AJC+CF,aspen,a,25to30,a-25to30,Ranunculus.inamoenus,0,NA
Avery.Wash,AW,2015,17-Jun-15,168,6,AJC+CF,aspen,a,25to30,a-25to30,Taraxacum.officinale,0,NA
Avery.Wash,AW,2015,17-Jun-15,168,6,AJC+CF,aspen,a,25to30,a-25to30,Viola.praemorsa,0,NA
Avery.Wash,AW,2015,17-Jun-15,168,6,AJC+CF,aspen,a,30to35,a-30to35,Mertensia.fusiformis,0,NA
Avery.Wash,AW,2015,17-Jun-15,168,6,AJC+CF,aspen,a,30to35,a-30to35,Potentilla.pulcherrima,0,NA
Avery.Wash,AW,2015,17-Jun-15,168,6,AJC+CF,aspen,a,30to35,a-30to35,Ranunculus.inamoenus,0,NA
Avery.Wash,AW,2015,17-Jun-15,168,6,AJC+CF,aspen,a,30to35,a-30to35,Taraxacum.officinale,0,NA
Avery.Wash,AW,2015,17-Jun-15,168,6,AJC+CF,aspen,a,30to35,a-30to35,Viola.praemorsa,0,NA
Avery.Wash,AW,2015,17-Jun-15,168,6,AJC+CF,aspen,a,35to40,a-35to40,Mertensia.fusiformis,0,NA
Avery.Wash,AW,2015,17-Jun-15,168,6,AJC+CF,aspen,a,35to40,a-35to40,Potentilla.pulcherrima,0,NA
Avery.Wash,AW,2015,17-Jun-15,168,6,AJC+CF,aspen,a,35to40,a-35to40,Ranunculus.inamoenus,0,NA
Avery.Wash,AW,2015,17-Jun-15,168,6,AJC+CF,aspen,a,35to40,a-35to40,Taraxacum.officinale,0,NA
Avery.Wash,AW,2015,17-Jun-15,168,6,AJC+CF,aspen,a,35to40,a-35to40,Viola.praemorsa,0,NA
Avery.Wash,AW,2015,17-Jun-15,168,6,AJC+CF,dry,d,0to5,d-0to5,Delphinium.nuttallianum,15,NA
Avery.Wash,AW,2015,17-Jun-15,168,6,AJC+CF,dry,d,0to5,d-0to5,Fragaria.virginiana,0,NA
Avery.Wash,AW,2015,17-Jun-15,168,6,AJC+CF,dry,d,0to5,d-0to5,Lathyrus.leucanthus,0,NA
Avery.Wash,AW,2015,17-Jun-15,168,6,AJC+CF,dry,d,0to5,d-0to5,Mertensia.fusiformis,2,NA
Avery.Wash,AW,2015,17-Jun-15,168,6,AJC+CF,dry,d,0to5,d-0to5,Potentilla.pulcherrima,1,NA
Avery.Wash,AW,2015,17-Jun-15,168,6,AJC+CF,dry,d,0to5,d-0to5,Ranunculus.inamoenus,0,NA
Avery.Wash,AW,2015,17-Jun-15,168,6,AJC+CF,dry,d,0to5,d-0to5,Taraxacum.officinale,0,NA
Avery.Wash,AW,2015,17-Jun-15,168,6,AJC+CF,dry,d,5to10,d-5to10,Delphinium.nuttallianum,16,NA
Avery.Wash,AW,2015,17-Jun-15,168,6,AJC+CF,dry,d,5to10,d-5to10,Fragaria.virginiana,0,NA
Avery.Wash,AW,2015,17-Jun-15,168,6,AJC+CF,dry,d,5to10,d-5to10,Lathyrus.leucanthus,0,NA
Avery.Wash,AW,2015,17-Jun-15,168,6,AJC+CF,dry,d,5to10,d-5to10,Mertensia.fusiformis,0,NA
Avery.Wash,AW,2015,17-Jun-15,168,6,AJC+CF,dry,d,5to10,d-5to10,Potentilla.pulcherrima,0,NA
Avery.Wash,AW,2015,17-Jun-15,168,6,AJC+CF,dry,d,5to10,d-5to10,Ranunculus.inamoenus,0,NA
Avery.Wash,AW,2015,17-Jun-15,168,6,AJC+CF,dry,d,5to10,d-5to10,Taraxacum.officinale,1,NA
Avery.Wash,AW,2015,17-Jun-15,168,6,AJC+CF,dry,d,10to15,d-10to15,Delphinium.nuttallianum,14,NA
Avery.Wash,AW,2015,17-Jun-15,168,6,AJC+CF,dry,d,10to15,d-10to15,Fragaria.virginiana,8,NA
Avery.Wash,AW,2015,17-Jun-15,168,6,AJC+CF,dry,d,10to15,d-10to15,Lathyrus.leucanthus,0,NA
Avery.Wash,AW,2015,17-Jun-15,168,6,AJC+CF,dry,d,10to15,d-10to15,Mertensia.fusiformis,0,NA
Avery.Wash,AW,2015,17-Jun-15,168,6,AJC+CF,dry,d,10to15,d-10to15,Potentilla.pulcherrima,3,NA
Avery.Wash,AW,2015,17-Jun-15,168,6,AJC+CF,dry,d,10to15,d-10to15,Ranunculus.inamoenus,1,NA
Avery.Wash,AW,2015,17-Jun-15,168,6,AJC+CF,dry,d,10to15,d-10to15,Taraxacum.officinale,0,NA
Avery.Wash,AW,2015,17-Jun-15,168,6,AJC+CF,dry,d,15to20,d-15to20,Delphinium.nuttallianum,0,NA
Avery.Wash,AW,2015,17-Jun-15,168,6,AJC+CF,dry,d,15to20,d-15to20,Fragaria.virginiana,9,NA
Avery.Wash,AW,2015,17-Jun-15,168,6,AJC+CF,dry,d,15to20,d-15to20,Lathyrus.leucanthus,0,NA
Avery.Wash,AW,2015,17-Jun-15,168,6,AJC+CF,dry,d,15to20,d-15to20,Mertensia.fusiformis,0,NA
Avery.Wash,AW,2015,17-Jun-15,168,6,AJC+CF,dry,d,15to20,d-15to20,Potentilla.pulcherrima,9,NA
Avery.Wash,AW,2015,17-Jun-15,168,6,AJC+CF,dry,d,15to20,d-15to20,Ranunculus.inamoenus,0,NA
Avery.Wash,AW,2015,17-Jun-15,168,6,AJC+CF,dry,d,15to20,d-15to20,Taraxacum.officinale,2,NA
Avery.Wash,AW,2015,17-Jun-15,168,6,AJC+CF,dry,d,20to25,d-20to25,Delphinium.nuttallianum,0,NA
Avery.Wash,AW,2015,17-Jun-15,168,6,AJC+CF,dry,d,20to25,d-20to25,Fragaria.virginiana,2,NA
Avery.Wash,AW,2015,17-Jun-15,168,6,AJC+CF,dry,d,20to25,d-20to25,Lathyrus.leucanthus,0,NA
Avery.Wash,AW,2015,17-Jun-15,168,6,AJC+CF,dry,d,20to25,d-20to25,Mertensia.fusiformis,0,NA
Avery.Wash,AW,2015,17-Jun-15,168,6,AJC+CF,dry,d,20to25,d-20to25,Potentilla.pulcherrima,0,NA
Avery.Wash,AW,2015,17-Jun-15,168,6,AJC+CF,dry,d,20to25,d-20to25,Ranunculus.inamoenus,6,NA
Avery.Wash,AW,2015,17-Jun-15,168,6,AJC+CF,dry,d,20to25,d-20to25,Taraxacum.officinale,0,NA
Avery.Wash,AW,2015,17-Jun-15,168,6,AJC+CF,dry,d,25to30,d-25to30,Delphinium.nuttallianum,0,NA
Avery.Wash,AW,2015,17-Jun-15,168,6,AJC+CF,dry,d,25to30,d-25to30,Fragaria.virginiana,31,NA
Avery.Wash,AW,2015,17-Jun-15,168,6,AJC+CF,dry,d,25to30,d-25to30,Lathyrus.leucanthus,0,NA
Avery.Wash,AW,2015,17-Jun-15,168,6,AJC+CF,dry,d,25to30,d-25to30,Mertensia.fusiformis,6,NA
Avery.Wash,AW,2015,17-Jun-15,168,6,AJC+CF,dry,d,25to30,d-25to30,Potentilla.pulcherrima,0,NA
Avery.Wash,AW,2015,17-Jun-15,168,6,AJC+CF,dry,d,25to30,d-25to30,Ranunculus.inamoenus,0,NA
Avery.Wash,AW,2015,17-Jun-15,168,6,AJC+CF,dry,d,25to30,d-25to30,Taraxacum.officinale,0,NA
Avery.Wash,AW,2015,17-Jun-15,168,6,AJC+CF,dry,d,30to35,d-30to35,Delphinium.nuttallianum,0,NA
Avery.Wash,AW,2015,17-Jun-15,168,6,AJC+CF,dry,d,30to35,d-30to35,Fragaria.virginiana,5,NA
Avery.Wash,AW,2015,17-Jun-15,168,6,AJC+CF,dry,d,30to35,d-30to35,Lathyrus.leucanthus,0,NA
Avery.Wash,AW,2015,17-Jun-15,168,6,AJC+CF,dry,d,30to35,d-30to35,Mertensia.fusiformis,0,NA
Avery.Wash,AW,2015,17-Jun-15,168,6,AJC+CF,dry,d,30to35,d-30to35,Potentilla.pulcherrima,2,NA
