habitat,site,site.code,year,week,doy,plant.species,transect.section,flw.count.mean,flw.count.sum,flw.count.mean.per.meter
aspen,Avery.Wash,AW,2017,10,201,Ligusticum.porteri,60-80,4,4,0.4
aspen,Avery.Wash,AW,2017,10,201,Ligusticum.porteri,80-100,6,6,0.6
aspen,Avery.Wash,AW,2017,10,201,Potentilla.pulcherrima,0-20,15,15,1.5
aspen,Avery.Wash,AW,2017,10,201,Vicia.americana,20-40,4,4,0.4
aspen,Avery.Wash,AW,2017,11,208,0,20-40,0,0,0
aspen,Avery.Wash,AW,2017,11,208,Delphinium.barbeyi,0-20,45,45,4.5
aspen,Avery.Wash,AW,2017,11,208,Delphinium.barbeyi,40-60,33,33,3.3
aspen,Avery.Wash,AW,2017,11,208,Delphinium.barbeyi,60-80,18,18,1.8
aspen,Avery.Wash,AW,2017,11,208,Delphinium.barbeyi,80-100,169,169,16.9
aspen,Avery.Wash,AW,2017,11,208,Erigeron.elatior,0-20,10,10,1
aspen,Avery.Wash,AW,2017,11,208,Erigeron.elatior,40-60,12,12,1.2
aspen,Avery.Wash,AW,2017,11,208,Erigeron.elatior,60-80,2,2,0.2
aspen,Avery.Wash,AW,2017,11,208,Heracleum.sphondylium,0-20,3,3,0.3
aspen,Avery.Wash,AW,2017,11,208,Heracleum.sphondylium,40-60,4,4,0.4
aspen,Avery.Wash,AW,2017,11,208,Heracleum.sphondylium,60-80,26,26,2.6
aspen,Avery.Wash,AW,2017,11,208,Heracleum.sphondylium,80-100,7,7,0.7
aspen,Avery.Wash,AW,2017,11,208,Ligularia.bigelovii,40-60,1,1,0.1
aspen,Avery.Wash,AW,2017,11,208,Ligusticum.porteri,0-20,5,5,0.5
aspen,Avery.Wash,AW,2017,11,208,Ligusticum.porteri,20-40,5,5,0.5
aspen,Avery.Wash,AW,2017,11,208,Ligusticum.porteri,60-80,3,3,0.3
aspen,Avery.Wash,AW,2017,11,208,Ligusticum.porteri,80-100,5,5,0.5
aspen,Avery.Wash,AW,2017,11,208,Potentilla.pulcherrima,0-20,5,5,0.5
aspen,Avery.Wash,AW,2017,12,215,Delphinium.barbeyi,0-20,10,10,1
aspen,Avery.Wash,AW,2017,12,215,Delphinium.barbeyi,40-60,42,42,4.2
aspen,Avery.Wash,AW,2017,12,215,Delphinium.barbeyi,60-80,28,28,2.8
aspen,Avery.Wash,AW,2017,12,215,Delphinium.barbeyi,80-100,8,8,0.8
aspen,Avery.Wash,AW,2017,12,215,Dugaldia.hoopesii,0-20,2,2,0.2
aspen,Avery.Wash,AW,2017,12,215,Erigeron.elatior,0-20,17,17,1.7
aspen,Avery.Wash,AW,2017,12,215,Erigeron.elatior,40-60,31,31,3.1
aspen,Avery.Wash,AW,2017,12,215,Erigeron.elatior,60-80,5,5,0.5
aspen,Avery.Wash,AW,2017,12,215,Ligularia.bigelovii,40-60,1,1,0.1
aspen,Avery.Wash,AW,2017,12,215,Ligusticum.porteri,0-20,5,5,0.5
aspen,Avery.Wash,AW,2017,12,215,Ligusticum.porteri,60-80,1,1,0.1
aspen,Avery.Wash,AW,2017,12,215,Ligusticum.porteri,80-100,2,2,0.2
aspen,Avery.Wash,AW,2017,13,222,0,80-100,0,0,0
aspen,Avery.Wash,AW,2017,13,222,Delphinium.barbeyi,40-60,2,2,0.2
aspen,Avery.Wash,AW,2017,13,222,Erigeron.elatior,0-20,11,11,1.1
aspen,Avery.Wash,AW,2017,13,222,Erigeron.elatior,40-60,30,30,3
aspen,Avery.Wash,AW,2017,13,222,Erigeron.elatior,60-80,6,6,0.6
aspen,Avery.Wash,AW,2017,13,222,Erigeron.speciosus,0-20,2,2,0.2
aspen,Avery.Wash,AW,2017,13,222,Ligularia.bigelovii,0-20,1,1,0.1
aspen,Avery.Wash,AW,2017,13,222,Senecio.serra,60-80,7,7,0.7
aspen,Avery.Wash,AW,2017,14,234,0,20-40,0,0,0
aspen,Avery.Wash,AW,2017,14,234,0,80-100,0,0,0
aspen,Avery.Wash,AW,2017,14,234,Erigeron.elatior,0-20,4,4,0.4
aspen,Avery.Wash,AW,2017,14,234,Erigeron.elatior,40-60,13,13,1.3
aspen,Avery.Wash,AW,2017,14,234,Erigeron.elatior,60-80,2,2,0.2
aspen,Avery.Wash,AW,2017,14,234,Erigeron.speciosus,0-20,2,2,0.2
aspen,Avery.Wash,AW,2017,15,243,0,20-40,0,0,0
aspen,Avery.Wash,AW,2017,15,243,0,80-100,0,0,0
aspen,Avery.Wash,AW,2017,15,243,Erigeron.elatior,0-20,1,1,0.1
aspen,Avery.Wash,AW,2017,15,243,Erigeron.elatior,40-60,3,3,0.3
aspen,Avery.Wash,AW,2017,15,243,Erigeron.elatior,60-80,1,1,0.1
aspen,Avery.Wash,AW,2017,16,252,0,0-20,0,0,0
aspen,Avery.Wash,AW,2017,16,252,0,20-40,0,0,0
aspen,Avery.Wash,AW,2017,16,252,0,40-60,0,0,0
aspen,Avery.Wash,AW,2017,16,252,0,60-80,0,0,0
aspen,Avery.Wash,AW,2017,16,252,0,80-100,0,0,0
aspen,Avery.Wash,AW,2018,1,117,0,0-20,0,0,0
aspen,Avery.Wash,AW,2018,1,117,0,20-40,0,0,0
aspen,Avery.Wash,AW,2018,1,117,0,40-60,0,0,0
aspen,Avery.Wash,AW,2018,1,117,0,60-80,0,0,0
aspen,Avery.Wash,AW,2018,1,117,0,80-100,0,0,0
aspen,Avery.Wash,AW,2018,2,127,0,0-20,0,0,0
aspen,Avery.Wash,AW,2018,2,127,0,20-40,0,0,0
aspen,Avery.Wash,AW,2018,2,127,0,40-60,0,0,0
aspen,Avery.Wash,AW,2018,2,127,0,60-80,0,0,0
aspen,Avery.Wash,AW,2018,2,127,0,80-100,0,0,0
aspen,Avery.Wash,AW,2018,3,135,0,0-20,0,0,0
aspen,Avery.Wash,AW,2018,3,135,0,40-60,0,0,0
aspen,Avery.Wash,AW,2018,3,135,Claytonia.lanceolata,20-40,3,3,0.3
aspen,Avery.Wash,AW,2018,3,135,Claytonia.lanceolata,60-80,42,42,4.2
aspen,Avery.Wash,AW,2018,3,135,Claytonia.lanceolata,80-100,540,540,54
aspen,Avery.Wash,AW,2018,4,141,Claytonia.lanceolata,40-60,5,5,0.5
aspen,Avery.Wash,AW,2018,4,141,Claytonia.lanceolata,60-80,18,18,1.8
aspen,Avery.Wash,AW,2018,4,141,Claytonia.lanceolata,80-100,547,547,54.7
aspen,Avery.Wash,AW,2018,4,141,Mertensia.fusiformis,0-20,1,1,0.1
aspen,Avery.Wash,AW,2018,4,141,Mertensia.fusiformis,20-40,1,1,0.1
aspen,Avery.Wash,AW,2018,4,141,Ranunculus.inamoenus,60-80,1,1,0.1
aspen,Avery.Wash,AW,2018,4,141,Ranunculus.inamoenus,80-100,1,1,0.1
aspen,Avery.Wash,AW,2018,5,147,0,20-40,0,0,0
aspen,Avery.Wash,AW,2018,5,147,Claytonia.lanceolata,80-100,55,55,5.5
aspen,Avery.Wash,AW,2018,5,147,Mertensia.fusiformis,0-20,9,9,0.9
aspen,Avery.Wash,AW,2018,5,147,Mertensia.fusiformis,40-60,20,20,2
aspen,Avery.Wash,AW,2018,5,147,Mertensia.fusiformis,60-80,4,4,0.4
aspen,Avery.Wash,AW,2018,5,147,Ranunculus.inamoenus,0-20,6,6,0.6
aspen,Avery.Wash,AW,2018,5,147,Ranunculus.inamoenus,60-80,1,1,0.1
aspen,Avery.Wash,AW,2018,5,147,Ranunculus.inamoenus,80-100,1,1,0.1
aspen,Avery.Wash,AW,2018,5,147,Viola.praemorsa,0-20,3,3,0.3
aspen,Avery.Wash,AW,2018,5,147,Viola.praemorsa,60-80,3,3,0.3
aspen,Avery.Wash,AW,2018,6,151,Claytonia.lanceolata,80-100,6,6,0.6
aspen,Avery.Wash,AW,2018,6,151,Hydrophyllum.fendleri,80-100,7,7,0.7
aspen,Avery.Wash,AW,2018,6,151,Mertensia.fusiformis,0-20,7,7,0.7
aspen,Avery.Wash,AW,2018,6,151,Mertensia.fusiformis,40-60,16,16,1.6
aspen,Avery.Wash,AW,2018,6,151,Mertensia.fusiformis,60-80,4,4,0.4
aspen,Avery.Wash,AW,2018,6,151,Pseudocymopterus.montanus,40-60,1,1,0.1
aspen,Avery.Wash,AW,2018,6,151,Ranunculus.inamoenus,0-20,2,2,0.2
aspen,Avery.Wash,AW,2018,6,151,Ranunculus.inamoenus,20-40,1,1,0.1
aspen,Avery.Wash,AW,2018,6,151,Ranunculus.inamoenus,40-60,1,1,0.1
aspen,Avery.Wash,AW,2018,6,151,Ranunculus.inamoenus,60-80,1,1,0.1
aspen,Avery.Wash,AW,2018,6,151,Ranunculus.inamoenus,80-100,1,1,0.1
aspen,Avery.Wash,AW,2018,6,151,Taraxacum.officinale,0-20,1,1,0.1
aspen,Avery.Wash,AW,2018,6,151,Viola.praemorsa,0-20,8,8,0.8
aspen,Avery.Wash,AW,2018,6,151,Viola.praemorsa,40-60,11,11,1.1
aspen,Avery.Wash,AW,2018,6,151,Viola.praemorsa,60-80,3,3,0.3
aspen,Avery.Wash,AW,2018,7,156,Hydrophyllum.fendleri,60-80,16,16,1.6
aspen,Avery.Wash,AW,2018,7,156,Hydrophyllum.fendleri,80-100,292,292,29.2
aspen,Avery.Wash,AW,2018,7,156,Lathyrus.leucanthus,0-20,3,3,0.3
aspen,Avery.Wash,AW,2018,7,156,Mertensia.fusiformis,0-20,1,1,0.1
aspen,Avery.Wash,AW,2018,7,156,Mertensia.fusiformis,40-60,1,1,0.1
aspen,Avery.Wash,AW,2018,7,156,Mertensia.fusiformis,60-80,3,3,0.3
aspen,Avery.Wash,AW,2018,7,156,Pseudocymopterus.montanus,40-60,1,1,0.1
aspen,Avery.Wash,AW,2018,7,156,Ranunculus.inamoenus,0-20,3,3,0.3
aspen,Avery.Wash,AW,2018,7,156,Ranunculus.inamoenus,20-40,1,1,0.1
aspen,Avery.Wash,AW,2018,7,156,Ranunculus.inamoenus,40-60,1,1,0.1
aspen,Avery.Wash,AW,2018,7,156,Taraxacum.officinale,0-20,5,5,0.5
aspen,Avery.Wash,AW,2018,7,156,Viola.praemorsa,0-20,31,31,3.1
aspen,Avery.Wash,AW,2018,7,156,Viola.praemorsa,40-60,14,14,1.4
aspen,Avery.Wash,AW,2018,7,156,Viola.praemorsa,60-80,3,3,0.3
aspen,Avery.Wash,AW,2018,8,163,Geranium.richardsonii,0-20,3,3,0.3
aspen,Avery.Wash,AW,2018,8,163,Geranium.richardsonii,20-40,1,1,0.1
aspen,Avery.Wash,AW,2018,8,163,Geranium.richardsonii,60-80,1,1,0.1
aspen,Avery.Wash,AW,2018,8,163,Hydrophyllum.fendleri,40-60,4,4,0.4
aspen,Avery.Wash,AW,2018,8,163,Hydrophyllum.fendleri,60-80,49,49,4.9
aspen,Avery.Wash,AW,2018,8,163,Hydrophyllum.fendleri,80-100,610,610,61
aspen,Avery.Wash,AW,2018,8,163,Lathyrus.leucanthus,0-20,38,38,3.8
aspen,Avery.Wash,AW,2018,8,163,Lathyrus.leucanthus,60-80,2,2,0.2
aspen,Avery.Wash,AW,2018,8,163,Mertensia.ciliata,80-100,1,1,0.1
aspen,Avery.Wash,AW,2018,8,163,Potentilla.pulcherrima,0-20,3,3,0.3
aspen,Avery.Wash,AW,2018,8,163,Pseudocymopterus.montanus,40-60,2,2,0.2
aspen,Avery.Wash,AW,2018,8,163,Ranunculus.inamoenus,0-20,1,1,0.1
aspen,Avery.Wash,AW,2018,8,163,Taraxacum.officinale,0-20,10,10,1
aspen,Avery.Wash,AW,2018,8,163,Taraxacum.officinale,40-60,3,3,0.3
aspen,Avery.Wash,AW,2018,8,163,Viola.praemorsa,0-20,1,1,0.1
aspen,Avery.Wash,AW,2018,9,174,Aquilegia.coerulea,0-20,1,1,0.1
aspen,Avery.Wash,AW,2018,9,174,Aquilegia.coerulea,40-60,2,2,0.2
aspen,Avery.Wash,AW,2018,9,174,Dugaldia.hoopesii,0-20,1,1,0.1
aspen,Avery.Wash,AW,2018,9,174,Fragaria.virginiana,0-20,1,1,0.1
aspen,Avery.Wash,AW,2018,9,174,Geranium.richardsonii,0-20,2,2,0.2
aspen,Avery.Wash,AW,2018,9,174,Geranium.richardsonii,20-40,5,5,0.5
aspen,Avery.Wash,AW,2018,9,174,Geranium.richardsonii,40-60,6,6,0.6
aspen,Avery.Wash,AW,2018,9,174,Geranium.richardsonii,60-80,2,2,0.2
aspen,Avery.Wash,AW,2018,9,174,Geranium.richardsonii,80-100,1,1,0.1
aspen,Avery.Wash,AW,2018,9,174,Heracleum.sphondylium,20-40,2,2,0.2
aspen,Avery.Wash,AW,2018,9,174,Heracleum.sphondylium,40-60,3,3,0.3
aspen,Avery.Wash,AW,2018,9,174,Heracleum.sphondylium,60-80,1,1,0.1
aspen,Avery.Wash,AW,2018,9,174,Hydrophyllum.fendleri,40-60,11,11,1.1
aspen,Avery.Wash,AW,2018,9,174,Hydrophyllum.fendleri,60-80,2,2,0.2
aspen,Avery.Wash,AW,2018,9,174,Hydrophyllum.fendleri,80-100,166,166,16.6
aspen,Avery.Wash,AW,2018,9,174,Lathyrus.leucanthus,0-20,383,383,38.3
aspen,Avery.Wash,AW,2018,9,174,Lathyrus.leucanthus,40-60,2,2,0.2
aspen,Avery.Wash,AW,2018,9,174,Ligusticum.porteri,0-20,2,2,0.2
aspen,Avery.Wash,AW,2018,9,174,Ligusticum.porteri,20-40,4,4,0.4
aspen,Avery.Wash,AW,2018,9,174,Ligusticum.porteri,40-60,3,3,0.3
aspen,Avery.Wash,AW,2018,9,174,Ligusticum.porteri,60-80,1,1,0.1
aspen,Avery.Wash,AW,2018,9,174,Ligusticum.porteri,80-100,3,3,0.3
aspen,Avery.Wash,AW,2018,9,174,Potentilla.pulcherrima,0-20,7,7,0.7
aspen,Avery.Wash,AW,2018,9,174,Taraxacum.officinale,60-80,1,1,0.1
aspen,Avery.Wash,AW,2018,9,174,Vicia.americana,40-60,8,8,0.8
aspen,Avery.Wash,AW,2018,10,177,Aquilegia.coerulea,0-20,1,1,0.1
aspen,Avery.Wash,AW,2018,10,177,Aquilegia.coerulea,60-80,2,2,0.2
aspen,Avery.Wash,AW,2018,10,177,Aquilegia.coerulea,80-100,1,1,0.1
aspen,Avery.Wash,AW,2018,10,177,Dugaldia.hoopesii,0-20,2,2,0.2
aspen,Avery.Wash,AW,2018,10,177,Geranium.richardsonii,0-20,2,2,0.2
aspen,Avery.Wash,AW,2018,10,177,Geranium.richardsonii,40-60,4,4,0.4
aspen,Avery.Wash,AW,2018,10,177,Geranium.richardsonii,60-80,8,8,0.8
aspen,Avery.Wash,AW,2018,10,177,Heracleum.sphondylium,0-20,1,1,0.1
aspen,Avery.Wash,AW,2018,10,177,Heracleum.sphondylium,20-40,3,3,0.3
aspen,Avery.Wash,AW,2018,10,177,Heracleum.sphondylium,40-60,7,7,0.7
aspen,Avery.Wash,AW,2018,10,177,Heracleum.sphondylium,60-80,11,11,1.1
aspen,Avery.Wash,AW,2018,10,177,Heracleum.sphondylium,80-100,1,1,0.1
aspen,Avery.Wash,AW,2018,10,177,Hydrophyllum.fendleri,80-100,25,25,2.5
aspen,Avery.Wash,AW,2018,10,177,Lathyrus.leucanthus,0-20,10,10,1
aspen,Avery.Wash,AW,2018,10,177,Lathyrus.leucanthus,80-100,2,2,0.2
aspen,Avery.Wash,AW,2018,10,177,Ligusticum.porteri,0-20,4,4,0.4
aspen,Avery.Wash,AW,2018,10,177,Ligusticum.porteri,20-40,3,3,0.3
aspen,Avery.Wash,AW,2018,10,177,Ligusticum.porteri,60-80,4,4,0.4
aspen,Avery.Wash,AW,2018,10,177,Ligusticum.porteri,80-100,6,6,0.6
aspen,Avery.Wash,AW,2018,10,177,Potentilla.pulcherrima,0-20,13,13,1.3
aspen,Avery.Wash,AW,2018,10,177,Vicia.americana,0-20,18,18,1.8
aspen,Avery.Wash,AW,2018,10,177,Vicia.americana,20-40,14,14,1.4
aspen,Avery.Wash,AW,2018,10,177,Vicia.americana,40-60,5,5,0.5
aspen,Avery.Wash,AW,2018,10,177,Vicia.americana,60-80,6,6,0.6
aspen,Avery.Wash,AW,2018,10,177,Vicia.americana,80-100,1,1,0.1
aspen,Avery.Wash,AW,2018,11,184,Aquilegia.coerulea,0-20,1,1,0.1
aspen,Avery.Wash,AW,2018,11,184,Delphinium.barbeyi,80-100,1,1,0.1
aspen,Avery.Wash,AW,2018,11,184,Dugaldia.hoopesii,0-20,2,2,0.2
aspen,Avery.Wash,AW,2018,11,184,Erigeron.elatior,0-20,4,4,0.4
aspen,Avery.Wash,AW,2018,11,184,Erigeron.elatior,80-100,2,2,0.2
aspen,Avery.Wash,AW,2018,11,184,Geranium.richardsonii,0-20,2,2,0.2
aspen,Avery.Wash,AW,2018,11,184,Geranium.richardsonii,40-60,3,3,0.3
aspen,Avery.Wash,AW,2018,11,184,Geranium.richardsonii,60-80,4,4,0.4
aspen,Avery.Wash,AW,2018,11,184,Geranium.richardsonii,80-100,1,1,0.1
aspen,Avery.Wash,AW,2018,11,184,Geum.aleppicum,60-80,3,3,0.3
aspen,Avery.Wash,AW,2018,11,184,Heracleum.sphondylium,0-20,1,1,0.1
aspen,Avery.Wash,AW,2018,11,184,Heracleum.sphondylium,20-40,3,3,0.3
aspen,Avery.Wash,AW,2018,11,184,Heracleum.sphondylium,40-60,7,7,0.7
aspen,Avery.Wash,AW,2018,11,184,Heracleum.sphondylium,60-80,8,8,0.8
aspen,Avery.Wash,AW,2018,11,184,Heracleum.sphondylium,80-100,6,6,0.6
aspen,Avery.Wash,AW,2018,11,184,Hydrophyllum.fendleri,80-100,1,1,0.1
aspen,Avery.Wash,AW,2018,11,184,Lathyrus.leucanthus,0-20,4,4,0.4
aspen,Avery.Wash,AW,2018,11,184,Ligusticum.porteri,0-20,5,5,0.5
aspen,Avery.Wash,AW,2018,11,184,Ligusticum.porteri,20-40,5,5,0.5
aspen,Avery.Wash,AW,2018,11,184,Ligusticum.porteri,60-80,3,3,0.3
aspen,Avery.Wash,AW,2018,11,184,Ligusticum.porteri,80-100,5,5,0.5
aspen,Avery.Wash,AW,2018,11,184,Potentilla.pulcherrima,0-20,30,30,3
aspen,Avery.Wash,AW,2018,11,184,Vicia.americana,0-20,8,8,0.8
aspen,Avery.Wash,AW,2018,11,184,Vicia.americana,20-40,4,4,0.4
aspen,Avery.Wash,AW,2018,12,191,Aquilegia.coerulea,60-80,1,1,0.1
aspen,Avery.Wash,AW,2018,12,191,Delphinium.barbeyi,0-20,32,32,3.2
aspen,Avery.Wash,AW,2018,12,191,Delphinium.barbeyi,20-40,20,20,2
aspen,Avery.Wash,AW,2018,12,191,Delphinium.barbeyi,40-60,7,7,0.7
aspen,Avery.Wash,AW,2018,12,191,Delphinium.barbeyi,60-80,54,54,5.4
aspen,Avery.Wash,AW,2018,12,191,Delphinium.barbeyi,80-100,186,186,18.6
aspen,Avery.Wash,AW,2018,12,191,Dugaldia.hoopesii,0-20,3,3,0.3
aspen,Avery.Wash,AW,2018,12,191,Erigeron.elatior,0-20,18,18,1.8
aspen,Avery.Wash,AW,2018,12,191,Erigeron.elatior,40-60,17,17,1.7
aspen,Avery.Wash,AW,2018,12,191,Erigeron.elatior,80-100,8,8,0.8
aspen,Avery.Wash,AW,2018,12,191,Geranium.richardsonii,40-60,2,2,0.2
aspen,Avery.Wash,AW,2018,12,191,Geranium.richardsonii,60-80,2,2,0.2
aspen,Avery.Wash,AW,2018,12,191,Geranium.richardsonii,80-100,1,1,0.1
aspen,Avery.Wash,AW,2018,12,191,Heracleum.sphondylium,20-40,3,3,0.3
aspen,Avery.Wash,AW,2018,12,191,Heracleum.sphondylium,40-60,5,5,0.5
aspen,Avery.Wash,AW,2018,12,191,Heracleum.sphondylium,60-80,8,8,0.8
aspen,Avery.Wash,AW,2018,12,191,Heracleum.sphondylium,80-100,4,4,0.4
aspen,Avery.Wash,AW,2018,12,191,Ligusticum.porteri,0-20,5,5,0.5
aspen,Avery.Wash,AW,2018,12,191,Ligusticum.porteri,60-80,1,1,0.1
aspen,Avery.Wash,AW,2018,12,191,Ligusticum.porteri,80-100,2,2,0.2
aspen,Avery.Wash,AW,2018,12,191,Potentilla.pulcherrima,0-20,24,24,2.4
aspen,Avery.Wash,AW,2018,13,200,Delphinium.barbeyi,0-20,6,6,0.6
aspen,Avery.Wash,AW,2018,13,200,Delphinium.barbeyi,20-40,2,2,0.2
aspen,Avery.Wash,AW,2018,13,200,Delphinium.barbeyi,40-60,52,52,5.2
aspen,Avery.Wash,AW,2018,13,200,Delphinium.barbeyi,60-80,46,46,4.6
aspen,Avery.Wash,AW,2018,13,200,Delphinium.barbeyi,80-100,83,83,8.3
aspen,Avery.Wash,AW,2018,13,200,Erigeron.elatior,0-20,30,30,3
aspen,Avery.Wash,AW,2018,13,200,Erigeron.elatior,40-60,14,14,1.4
aspen,Avery.Wash,AW,2018,13,200,Erigeron.elatior,60-80,1,1,0.1
aspen,Avery.Wash,AW,2018,13,200,Erigeron.elatior,80-100,8,8,0.8
aspen,Avery.Wash,AW,2018,13,200,Erigeron.speciosus,0-20,2,2,0.2
aspen,Avery.Wash,AW,2018,13,200,Heracleum.sphondylium,40-60,2,2,0.2
aspen,Avery.Wash,AW,2018,13,200,Heracleum.sphondylium,60-80,2,2,0.2
aspen,Avery.Wash,AW,2018,13,200,Heracleum.sphondylium,80-100,2,2,0.2
aspen,Avery.Wash,AW,2018,13,200,Potentilla.pulcherrima,0-20,1,1,0.1
aspen,Avery.Wash,AW,2018,13,200,Senecio.serra,40-60,1,1,0.1
aspen,Avery.Wash,AW,2018,13,200,Senecio.serra,60-80,4,4,0.4
aspen,Avery.Wash,AW,2018,13,200,Senecio.serra,80-100,6,6,0.6
aspen,Avery.Wash,AW,2018,14,205,0,60-80,0,0,0
aspen,Avery.Wash,AW,2018,14,205,Delphinium.barbeyi,20-40,3,3,0.3
aspen,Avery.Wash,AW,2018,14,205,Delphinium.barbeyi,40-60,9,9,0.9
aspen,Avery.Wash,AW,2018,14,205,Delphinium.barbeyi,80-100,15,15,1.5
aspen,Avery.Wash,AW,2018,14,205,Erigeron.elatior,0-20,9,9,0.9
aspen,Avery.Wash,AW,2018,14,205,Erigeron.elatior,40-60,13,13,1.3
aspen,Avery.Wash,AW,2018,14,205,Erigeron.elatior,80-100,2,2,0.2
aspen,Avery.Wash,AW,2018,14,205,Erigeron.speciosus,0-20,2,2,0.2
aspen,Avery.Wash,AW,2018,14,205,Geranium.richardsonii,80-100,1,1,0.1
aspen,Avery.Wash,AW,2018,14,205,Ligularia.bigelovii,40-60,1,1,0.1
aspen,Avery.Wash,AW,2018,14,205,Senecio.serra,40-60,2,2,0.2
aspen,Avery.Wash,AW,2018,14,205,Senecio.serra,80-100,10,10,1
aspen,Avery.Wash,AW,2018,15,213,0,20-40,0,0,0
aspen,Avery.Wash,AW,2018,15,213,0,60-80,0,0,0
aspen,Avery.Wash,AW,2018,15,213,Erigeron.elatior,40-60,3,3,0.3
aspen,Avery.Wash,AW,2018,15,213,Erigeron.speciosus,0-20,1,1,0.1
aspen,Avery.Wash,AW,2018,15,213,Ligularia.bigelovii,40-60,1,1,0.1
aspen,Avery.Wash,AW,2018,15,213,Senecio.serra,80-100,5,5,0.5
aspen,Avery.Wash,AW,2018,16,221,0,0-20,0,0,0
aspen,Avery.Wash,AW,2018,16,221,0,20-40,0,0,0
aspen,Avery.Wash,AW,2018,16,221,0,40-60,0,0,0
aspen,Avery.Wash,AW,2018,16,221,0,60-80,0,0,0
aspen,Avery.Wash,AW,2018,16,221,Senecio.serra,80-100,1,1,0.1
aspen,Avery.Wash,AW,2018,17,228,0,0-20,0,0,0
aspen,Avery.Wash,AW,2018,17,228,0,20-40,0,0,0
aspen,Avery.Wash,AW,2018,17,228,0,40-60,0,0,0
aspen,Avery.Wash,AW,2018,17,228,0,60-80,0,0,0
aspen,Avery.Wash,AW,2018,17,228,0,80-100,0,0,0
aspen,Avery.Wash,AW,2018,18,247,0,0-20,0,0,0
aspen,Avery.Wash,AW,2018,18,247,0,20-40,0,0,0
aspen,Avery.Wash,AW,2018,18,247,0,40-60,0,0,0
aspen,Avery.Wash,AW,2018,18,247,0,60-80,0,0,0
aspen,Avery.Wash,AW,2018,18,247,0,80-100,0,0,0
aspen,Avery.Wash,AW,2018,19,254,0,0-20,0,0,0
aspen,Avery.Wash,AW,2018,19,254,0,20-40,0,0,0
aspen,Avery.Wash,AW,2018,19,254,0,40-60,0,0,0
aspen,Avery.Wash,AW,2018,19,254,0,60-80,0,0,0
aspen,Avery.Wash,AW,2018,19,254,0,80-100,0,0,0
aspen,Avery.Wash,AW,2018,20,261,0,0-20,0,0,0
aspen,Avery.Wash,AW,2018,20,261,0,20-40,0,0,0
aspen,Avery.Wash,AW,2018,20,261,0,40-60,0,0,0
aspen,Avery.Wash,AW,2018,20,261,0,60-80,0,0,0
aspen,Avery.Wash,AW,2018,20,261,0,80-100,0,0,0
aspen,Avery.Wash,AW,2019,1,154,0,0-20,0,0,0
aspen,Avery.Wash,AW,2019,1,154,0,20-40,0,0,0
aspen,Avery.Wash,AW,2019,1,154,0,40-60,0,0,0
aspen,Avery.Wash,AW,2019,1,154,0,60-80,0,0,0
aspen,Avery.Wash,AW,2019,1,154,0,80-100,0,0,0
aspen,Avery.Wash,AW,2019,2,160,0,0-20,0,0,0
aspen,Avery.Wash,AW,2019,2,160,0,20-40,0,0,0
aspen,Avery.Wash,AW,2019,2,160,0,40-60,0,0,0
aspen,Avery.Wash,AW,2019,2,160,Claytonia.lanceolata,60-80,30,30,3
aspen,Avery.Wash,AW,2019,2,160,Claytonia.lanceolata,80-100,364,364,36.4
aspen,Avery.Wash,AW,2019,3,166,Claytonia.lanceolata,20-40,3,3,0.3
aspen,Avery.Wash,AW,2019,3,166,Claytonia.lanceolata,40-60,3,3,0.3
aspen,Avery.Wash,AW,2019,3,166,Claytonia.lanceolata,60-80,84,84,8.4
aspen,Avery.Wash,AW,2019,3,166,Claytonia.lanceolata,80-100,600,600,60
aspen,Avery.Wash,AW,2019,3,166,Ranunculus.inamoenus,0-20,1,1,0.1
aspen,Avery.Wash,AW,2019,4,175,0,20-40,0,0,0
aspen,Avery.Wash,AW,2019,4,175,Claytonia.lanceolata,40-60,5,5,0.5
aspen,Avery.Wash,AW,2019,4,175,Claytonia.lanceolata,60-80,11,11,1.1
aspen,Avery.Wash,AW,2019,4,175,Claytonia.lanceolata,80-100,118,118,11.8
aspen,Avery.Wash,AW,2019,4,175,Mertensia.fusiformis,0-20,16,16,1.6
aspen,Avery.Wash,AW,2019,4,175,Mertensia.fusiformis,40-60,7,7,0.7
aspen,Avery.Wash,AW,2019,4,175,Ranunculus.inamoenus,0-20,2,2,0.2
aspen,Avery.Wash,AW,2019,4,175,Viola.praemorsa,0-20,1,1,0.1
aspen,Avery.Wash,AW,2019,4,175,Viola.praemorsa,60-80,2,2,0.2
aspen,Avery.Wash,AW,2019,5,180,Claytonia.lanceolata,80-100,10,10,1
aspen,Avery.Wash,AW,2019,5,180,Hydrophyllum.fendleri,80-100,9,9,0.9
aspen,Avery.Wash,AW,2019,5,180,Mertensia.fusiformis,0-20,36,36,3.6
aspen,Avery.Wash,AW,2019,5,180,Mertensia.fusiformis,40-60,19,19,1.9
aspen,Avery.Wash,AW,2019,5,180,Mertensia.fusiformis,60-80,5,5,0.5
aspen,Avery.Wash,AW,2019,5,180,Ranunculus.inamoenus,0-20,4,4,0.4
aspen,Avery.Wash,AW,2019,5,180,Viola.praemorsa,0-20,59,59,5.9
aspen,Avery.Wash,AW,2019,5,180,Viola.praemorsa,20-40,4,4,0.4
aspen,Avery.Wash,AW,2019,5,180,Viola.praemorsa,40-60,29,29,2.9
