site,site.code,year,date,doy,week,observer,obs.start,obs.end,tot.obs.length,weather,habitat,habitat.code,no.bees,genus,species,caste,behaviour,plant.species,resource.coll,flw.per.meter.sum.week,flw.count.sum.week
Avery.Wash,AW,2015,27-Jul-15,208,11,JEO,16:40:00,17:40:00,60,partlycloudy.warm,aspen,a,1,Bombus,flavifrons,w,frg,Aconitum.columbianum,nectar,NA,NA
Avery.Wash,AW,2015,27-Jul-15,208,11,JEO,16:40:00,17:40:00,60,partlycloudy.warm,aspen,a,1,Bombus,flavifrons,w,frg,Aconitum.columbianum,nectar,NA,NA
Avery.Wash,AW,2015,27-Jul-15,208,11,JEO,16:40:00,17:40:00,60,partlycloudy.warm,dry,d,1,Bombus,bifarius,w,frg,Heterotheca.villosa,pollen,NA,NA
Avery.Wash,AW,2015,27-Jul-15,208,11,JEO,16:40:00,17:40:00,60,partlycloudy.warm,dry,d,1,Bombus,bifarius,w,frg,Helianthella.quinquenervis,nectar,3.6,9
Avery.Wash,AW,2015,27-Jul-15,208,11,JEO,16:40:00,17:40:00,60,partlycloudy.warm,dry,d,1,Bombus,bifarius,q,frg,Ligularia.bigelovii,nectar,8.8,22
Avery.Wash,AW,2015,27-Jul-15,208,11,JEO,16:40:00,17:40:00,60,partlycloudy.warm,dry,d,1,Bombus,bifarius,w,frg,Erigeron.elatior,nectar,64,160
Avery.Wash,AW,2015,27-Jul-15,208,11,JEO,16:40:00,17:40:00,60,partlycloudy.warm,dry,d,1,Bombus,bifarius,w,frg,Erigeron.elatior,nectar,64,160
Avery.Wash,AW,2015,27-Jul-15,208,11,JEO,16:40:00,17:40:00,60,partlycloudy.warm,dry,d,1,Bombus,bifarius,w,frg,Erigeron.elatior,nectar,64,160
Avery.Wash,AW,2015,27-Jul-15,208,11,JEO,16:40:00,17:40:00,60,partlycloudy.warm,dry,d,1,Bombus,bifarius,w,frg,Erigeron.elatior,nectar,64,160
Avery.Wash,AW,2015,27-Jul-15,208,11,JEO,16:40:00,17:40:00,60,partlycloudy.warm,dry,d,1,Bombus,bifarius,w,frg,Erigeron.elatior,nectar,64,160
Avery.Wash,AW,2015,27-Jul-15,208,11,JEO,16:40:00,17:40:00,60,partlycloudy.warm,dry,d,1,Bombus,mixtus,w,frg,Ligularia.bigelovii,nectar.and.pollen,8.8,22
Avery.Wash,AW,2015,27-Jul-15,208,11,JEO,16:40:00,17:40:00,60,partlycloudy.warm,dry,d,1,Bombus,mixtus,w,frg,Ligularia.bigelovii,nectar.and.pollen,8.8,22
Avery.Wash,AW,2015,27-Jul-15,208,11,JEO,16:40:00,17:40:00,60,partlycloudy.warm,dry,d,1,Bombus,mixtus,w,frg,Ligularia.bigelovii,nectar.and.pollen,8.8,22
Avery.Wash,AW,2015,27-Jul-15,208,11,JEO,16:40:00,17:40:00,60,partlycloudy.warm,dry,d,1,Bombus,mixtus,w,frg,Ligularia.bigelovii,nectar.and.pollen,8.8,22
Avery.Wash,AW,2015,27-Jul-15,208,11,JEO,16:40:00,17:40:00,60,partlycloudy.warm,dry,d,1,Bombus,mixtus,w,frg,Ligularia.bigelovii,nectar.and.pollen,8.8,22
Avery.Wash,AW,2015,27-Jul-15,208,11,JEO,16:40:00,17:40:00,60,partlycloudy.warm,dry,d,1,Bombus,rufocinctus,w,frg,Ligularia.bigelovii,nectar,8.8,22
Avery.Wash,AW,2015,27-Jul-15,208,11,JEO,16:40:00,17:40:00,60,partlycloudy.warm,dry,d,1,Bombus,mixtus,w,frg,Solidago.multiradiata,nectar,28.8,72
Avery.Wash,AW,2015,27-Jul-15,208,11,JEO,16:40:00,17:40:00,60,partlycloudy.warm,dry,d,1,Bombus,bifarius,w,frg,Dugaldia.hoopesii,nectar,15.2,38
Avery.Wash,AW,2015,27-Jul-15,208,11,JEO,16:40:00,17:40:00,60,partlycloudy.warm,dry,d,1,Bombus,bifarius,w,frg,Heterotheca.villosa,nectar,NA,NA
Rosy.Hills,RH,2015,9-Jul-15,190,9,JEO,15:00:00,16:00:00,60,partlycloudy.warm,wet,w,1,Bombus,appositus,w,frg,Helianthella.quinquenervis,NA,78.8,197
Stormy.Pass,SP,2015,13-Jul-15,194,9,JEO,14:25:00,15:25:00,60,mostlycloudy.mild,wet,w,1,Bombus,appositus,w,frg,Delphinium.barbeyi,nectar,40,100
Stormy.Pass,SP,2015,13-Jul-15,194,9,JEO,14:25:00,15:25:00,60,mostlycloudy.mild,wet,w,1,Bombus,appositus,w,frg,Delphinium.barbeyi,nectar,40,100
Avery.Wash,AW,2015,27-Jul-15,208,11,JEO,16:40:00,17:40:00,60,partlycloudy.warm,dry,d,1,Bombus,bifarius,w,frg,Ligularia.bigelovii,nectar,8.8,22
Avery.Wash,AW,2015,27-Jul-15,208,11,JEO,16:40:00,17:40:00,60,partlycloudy.warm,dry,d,1,Bombus,bifarius,w,frg,Ligularia.bigelovii,nectar,8.8,22
Avery.Wash,AW,2015,27-Jul-15,208,11,JEO,16:40:00,17:40:00,60,partlycloudy.warm,dry,d,1,Bombus,flavifrons,q,frg,Ligularia.bigelovii,nectar,8.8,22
Avery.Wash,AW,2015,27-Jul-15,208,11,JEO,16:40:00,17:40:00,60,partlycloudy.warm,dry,d,1,Bombus,bifarius,w,frg,Ligularia.bigelovii,nectar,8.8,22
Avery.Wash,AW,2015,27-Jul-15,208,11,JEO,16:40:00,17:40:00,60,partlycloudy.warm,wet,w,1,Bombus,flavifrons,w,frg,Delphinium.barbeyi,nectar,211.20000000000002,528
Stormy.Pass,SP,2015,13-Jul-15,194,9,JEO,14:25:00,15:25:00,60,mostlycloudy.mild,wet,w,1,Bombus,appositus,w,frg,Delphinium.barbeyi,nectar,40,100
Stormy.Pass,SP,2015,13-Jul-15,194,9,JEO,14:25:00,15:25:00,60,mostlycloudy.mild,wet,w,1,Bombus,appositus,w,frg,Delphinium.barbeyi,nectar,40,100
Stormy.Pass,SP,2015,13-Jul-15,194,9,JEO,14:25:00,15:25:00,60,mostlycloudy.mild,wet,w,1,Bombus,appositus,w,frg,Delphinium.barbeyi,NA,40,100
Stormy.Pass,SP,2015,13-Jul-15,194,9,JEO,14:25:00,15:25:00,60,mostlycloudy.mild,wet,w,1,Bombus,appositus,w,frg,Delphinium.barbeyi,NA,40,100
Avery.Wash,AW,2015,16-Jul-15,197,10,JEO,14:05:00,15:05:00,60,clear.warm,dry,d,1,Bombus,appositus,w,frg,Vicia.americana,nectar,108,270
Avery.Wash,AW,2015,27-Jul-15,208,11,JEO,16:40:00,17:40:00,60,partlycloudy.warm,wet,w,1,Bombus,mixtus,w,frg,Helianthella.quinquenervis,nectar,3.6,9
Avery.Wash,AW,2015,27-Jul-15,208,11,JEO,16:40:00,17:40:00,60,partlycloudy.warm,wet,w,1,Bombus,flavifrons,m,frg,Vicia.americana,nectar,50.4,126
Avery.Wash,AW,2015,27-Jul-15,208,11,JEO,16:40:00,17:40:00,60,partlycloudy.warm,wet,w,1,Bombus,flavifrons,w,frg,Delphinium.barbeyi,nectar,211.20000000000002,528
Avery.Wash,AW,2015,27-Jul-15,208,11,JEO,16:40:00,17:40:00,60,partlycloudy.warm,wet,w,1,Bombus,flavifrons,w,frg,Delphinium.barbeyi,nectar,211.20000000000002,528
Avery.Wash,AW,2015,27-Jul-15,208,11,JEO,16:40:00,17:40:00,60,partlycloudy.warm,wet,w,1,Bombus,flavifrons,w,frg,Delphinium.barbeyi,nectar,211.20000000000002,528
Avery.Wash,AW,2015,27-Jul-15,208,11,JEO,16:40:00,17:40:00,60,partlycloudy.warm,wet,w,1,Bombus,flavifrons,w,frg,Delphinium.barbeyi,nectar,211.20000000000002,528
Avery.Wash,AW,2015,27-Jul-15,208,11,JEO,16:40:00,17:40:00,60,partlycloudy.warm,wet,w,1,Bombus,flavifrons,w,frg,Delphinium.barbeyi,nectar,211.20000000000002,528
Avery.Wash,AW,2015,27-Jul-15,208,11,JEO,16:40:00,17:40:00,60,partlycloudy.warm,wet,w,1,Bombus,flavifrons,w,frg,Delphinium.barbeyi,nectar,211.20000000000002,528
Avery.Wash,AW,2015,27-Jul-15,208,11,JEO,16:40:00,17:40:00,60,partlycloudy.warm,wet,w,1,Bombus,flavifrons,w,frg,Delphinium.barbeyi,nectar,211.20000000000002,528
Avery.Wash,AW,2015,27-Jul-15,208,11,JEO,16:40:00,17:40:00,60,partlycloudy.warm,wet,w,1,Bombus,flavifrons,w,frg,Delphinium.barbeyi,nectar,211.20000000000002,528
Avery.Wash,AW,2015,27-Jul-15,208,11,JEO,16:40:00,17:40:00,60,partlycloudy.warm,wet,w,1,Bombus,flavifrons,w,frg,Delphinium.barbeyi,nectar,211.20000000000002,528
Avery.Wash,AW,2015,27-Jul-15,208,11,JEO,16:40:00,17:40:00,60,partlycloudy.warm,wet,w,1,Bombus,flavifrons,w,frg,Delphinium.barbeyi,nectar,211.20000000000002,528
Avery.Wash,AW,2015,27-Jul-15,208,11,JEO,16:40:00,17:40:00,60,partlycloudy.warm,wet,w,1,Bombus,flavifrons,w,frg,Delphinium.barbeyi,nectar.and.pollen,211.20000000000002,528
Avery.Wash,AW,2015,27-Jul-15,208,11,JEO,16:40:00,17:40:00,60,partlycloudy.warm,wet,w,1,Bombus,flavifrons,w,frg,Delphinium.barbeyi,nectar.and.pollen,211.20000000000002,528
Avery.Wash,AW,2015,27-Jul-15,208,11,JEO,16:40:00,17:40:00,60,partlycloudy.warm,wet,w,1,Bombus,flavifrons,w,frg,Delphinium.barbeyi,nectar.and.pollen,211.20000000000002,528
Avery.Wash,AW,2015,27-Jul-15,208,11,JEO,16:40:00,17:40:00,60,partlycloudy.warm,wet,w,1,Bombus,flavifrons,w,frg,Delphinium.barbeyi,nectar.and.pollen,211.20000000000002,528
Avery.Wash,AW,2015,16-Jul-15,197,10,JEO,14:05:00,15:05:00,60,clear.warm,dry,d,1,Bombus,appositus,w,frg,Vicia.americana,nectar,108,270
Avery.Wash,AW,2015,16-Jul-15,197,10,JEO,14:05:00,15:05:00,60,clear.warm,dry,d,1,Bombus,appositus,w,frg,Vicia.americana,nectar,108,270
Avery.Wash,AW,2015,27-Jul-15,208,11,JEO,16:40:00,17:40:00,60,partlycloudy.warm,wet,w,1,Bombus,flavifrons,m,frg,Helianthella.quinquenervis,nectar,3.6,9
Avery.Wash,AW,2015,27-Jul-15,208,11,JEO,16:40:00,17:40:00,60,partlycloudy.warm,wet,w,1,Bombus,flavifrons,w,frg,Ligularia.bigelovii,nectar,8.8,22
Avery.Wash,AW,2015,27-Jul-15,208,11,JEO,16:40:00,17:40:00,60,partlycloudy.warm,wet,w,1,Bombus,flavifrons,w,frg,Ligularia.bigelovii,nectar,8.8,22
Avery.Wash,AW,2015,16-Jul-15,197,10,JEO,14:05:00,15:05:00,60,clear.warm,dry,d,1,Bombus,appositus,w,frg,Vicia.americana,nectar,108,270
Avery.Wash,AW,2015,27-Jul-15,208,11,JEO,16:40:00,17:40:00,60,partlycloudy.warm,wet,w,1,Bombus,bifarius,w,frg,Dugaldia.hoopesii,nectar,15.2,38
Avery.Wash,AW,2015,27-Jul-15,208,11,JEO,16:40:00,17:40:00,60,partlycloudy.warm,wet,w,1,Bombus,mixtus,m,frg,Ligularia.bigelovii,nectar,8.8,22
Avery.Wash,AW,2015,27-Jul-15,208,11,JEO,16:40:00,17:40:00,60,partlycloudy.warm,wet,w,1,Bombus,mixtus,w,frg,Ligularia.bigelovii,nectar,8.8,22
Avery.Wash,AW,2015,27-Jul-15,208,11,JEO,16:40:00,17:40:00,60,partlycloudy.warm,wet,w,1,Bombus,bifarius,w,frg,Dugaldia.hoopesii,nectar.and.pollen,15.2,38
Avery.Wash,AW,2015,27-Jul-15,208,11,JEO,16:40:00,17:40:00,60,partlycloudy.warm,wet,w,1,Bombus,flavifrons,w,frg,Cirsium.parryi,nectar.and.pollen,NA,NA
Avery.Wash,AW,2015,27-Jul-15,208,11,JEO,16:40:00,17:40:00,60,partlycloudy.warm,wet,w,1,Bombus,flavifrons,w,frg,Cirsium.parryi,nectar.and.pollen,NA,NA
Avery.Wash,AW,2015,27-Jul-15,208,11,JEO,16:40:00,17:40:00,60,partlycloudy.warm,wet,w,1,Bombus,flavifrons,m,frg,Cirsium.parryi,nectar,NA,NA
Avery.Wash,AW,2015,27-Jul-15,208,11,JEO,16:40:00,17:40:00,60,partlycloudy.warm,wet,w,1,Bombus,rufocinctus,w,frg,Erigeron.elatior,nectar,64,160
Avery.Wash,AW,2015,27-Jul-15,208,11,JEO,16:40:00,17:40:00,60,partlycloudy.warm,wet,w,1,Bombus,mixtus,w,frg,Ligularia.bigelovii,nectar,8.8,22
Avery.Wash,AW,2015,27-Jul-15,208,11,JEO,16:40:00,17:40:00,60,partlycloudy.warm,wet,w,1,Bombus,mixtus,w,frg,Ligularia.bigelovii,nectar,8.8,22
Avery.Wash,AW,2015,27-Jul-15,208,11,JEO,16:40:00,17:40:00,60,partlycloudy.warm,wet,w,1,Bombus,bifarius,w,frg,Dugaldia.hoopesii,nectar,15.2,38
Avery.Wash,AW,2015,27-Jul-15,208,11,JEO,16:40:00,17:40:00,60,partlycloudy.warm,wet,w,1,Bombus,bifarius,w,frg,Dugaldia.hoopesii,nectar,15.2,38
Avery.Wash,AW,2015,27-Jul-15,208,11,JEO,16:40:00,17:40:00,60,partlycloudy.warm,wet,w,1,Bombus,flavifrons,w,frg,Solidago.multiradiata,nectar,28.8,72
Avery.Wash,AW,2015,27-Jul-15,208,11,JEO,16:40:00,17:40:00,60,partlycloudy.warm,wet,w,1,Bombus,flavifrons,w,frg,Cirsium.parryi,nectar,NA,NA
Avery.Wash,AW,2015,27-Jul-15,208,11,JEO,16:40:00,17:40:00,60,partlycloudy.warm,wet,w,1,Bombus,bifarius,w,frg,Ligularia.bigelovii,nectar,8.8,22
Avery.Wash,AW,2015,27-Jul-15,208,11,JEO,16:40:00,17:40:00,60,partlycloudy.warm,wet,w,1,Bombus,bifarius,w,frg,Ligularia.bigelovii,nectar,8.8,22
Avery.Wash,AW,2015,27-Jul-15,208,11,JEO,16:40:00,17:40:00,60,partlycloudy.warm,wet,w,1,Bombus,bifarius,m,ft,NA,NA,NA,NA
Avery.Wash,AW,2015,4-Aug-15,216,12,JEO,16:20:00,17:20:00,60,partlycloudy.warm,aspen,a,1,Bombus,flavifrons,m,frg,Senecio.serra,nectar,106.8,267
Avery.Wash,AW,2015,4-Aug-15,216,12,JEO,16:20:00,17:20:00,60,partlycloudy.warm,aspen,a,1,Bombus,flavifrons,m,frg,Senecio.serra,nectar,106.8,267
Avery.Wash,AW,2015,4-Aug-15,216,12,JEO,16:20:00,17:20:00,60,partlycloudy.warm,aspen,a,1,Bombus,flavifrons,m,frg,Senecio.serra,nectar,106.8,267
Avery.Wash,AW,2015,4-Aug-15,216,12,JEO,16:20:00,17:20:00,60,partlycloudy.warm,aspen,a,1,Bombus,flavifrons,m,frg,Cirsium.parryi,nectar,NA,NA
Avery.Wash,AW,2015,4-Aug-15,216,12,JEO,16:20:00,17:20:00,60,partlycloudy.warm,aspen,a,1,Bombus,flavifrons,m,frg,Cirsium.parryi,nectar,NA,NA
Avery.Wash,AW,2015,4-Aug-15,216,12,JEO,16:20:00,17:20:00,60,partlycloudy.warm,aspen,a,1,Bombus,flavifrons,m,frg,Cirsium.parryi,nectar,NA,NA
Avery.Wash,AW,2015,4-Aug-15,216,12,JEO,16:20:00,17:20:00,60,partlycloudy.warm,aspen,a,1,Bombus,flavifrons,m,frg,Cirsium.parryi,nectar,NA,NA
Avery.Wash,AW,2015,4-Aug-15,216,12,JEO,16:20:00,17:20:00,60,partlycloudy.warm,aspen,a,1,Bombus,flavifrons,m,frg,Cirsium.parryi,nectar,NA,NA
Avery.Wash,AW,2015,4-Aug-15,216,12,JEO,16:20:00,17:20:00,60,partlycloudy.warm,aspen,a,1,Bombus,flavifrons,w,frg,Delphinium.barbeyi,nectar,202,505
Avery.Wash,AW,2015,4-Aug-15,216,12,JEO,16:20:00,17:20:00,60,partlycloudy.warm,aspen,a,1,Bombus,flavifrons,w,frg,Delphinium.barbeyi,nectar,202,505
Avery.Wash,AW,2015,4-Aug-15,216,12,JEO,16:20:00,17:20:00,60,partlycloudy.warm,aspen,a,1,Bombus,flavifrons,w,frg,Delphinium.barbeyi,nectar,202,505
Avery.Wash,AW,2015,4-Aug-15,216,12,JEO,16:20:00,17:20:00,60,partlycloudy.warm,aspen,a,1,Bombus,flavifrons,w,frg,Delphinium.barbeyi,nectar,202,505
Avery.Wash,AW,2015,4-Aug-15,216,12,JEO,16:20:00,17:20:00,60,partlycloudy.warm,aspen,a,1,Bombus,appositus,m,frg,Delphinium.barbeyi,nectar,202,505
Avery.Wash,AW,2015,4-Aug-15,216,12,JEO,16:20:00,17:20:00,60,partlycloudy.warm,aspen,a,1,Bombus,appositus,m,frg,Erigeron.elatior,nectar,80.8,202
Avery.Wash,AW,2015,4-Aug-15,216,12,JEO,16:20:00,17:20:00,60,partlycloudy.warm,dry,d,1,Bombus,bifarius,w,frg,Heterotheca.villosa,nectar,NA,NA
Avery.Wash,AW,2015,4-Aug-15,216,12,JEO,16:20:00,17:20:00,60,partlycloudy.warm,dry,d,1,Bombus,bifarius,m,frg,Heliomeris.multiflora,nectar,22.8,57
Avery.Wash,AW,2015,4-Aug-15,216,12,JEO,16:20:00,17:20:00,60,partlycloudy.warm,dry,d,1,Bombus,bifarius,m,frg,Heliomeris.multiflora,nectar,22.8,57
Avery.Wash,AW,2015,4-Aug-15,216,12,JEO,16:20:00,17:20:00,60,partlycloudy.warm,dry,d,1,Bombus,bifarius,m,frg,Heliomeris.multiflora,nectar,22.8,57
Avery.Wash,AW,2015,4-Aug-15,216,12,JEO,16:20:00,17:20:00,60,partlycloudy.warm,dry,d,1,Bombus,bifarius,m,frg,Heliomeris.multiflora,nectar,22.8,57
Avery.Wash,AW,2015,4-Aug-15,216,12,JEO,16:20:00,17:20:00,60,partlycloudy.warm,dry,d,1,Bombus,bifarius,m,frg,Heliomeris.multiflora,nectar,22.8,57
Avery.Wash,AW,2015,4-Aug-15,216,12,JEO,16:20:00,17:20:00,60,partlycloudy.warm,dry,d,1,Bombus,bifarius,m,frg,Heliomeris.multiflora,nectar,22.8,57
Avery.Wash,AW,2015,4-Aug-15,216,12,JEO,16:20:00,17:20:00,60,partlycloudy.warm,dry,d,1,Bombus,bifarius,m,frg,Heliomeris.multiflora,nectar,22.8,57
Avery.Wash,AW,2015,4-Aug-15,216,12,JEO,16:20:00,17:20:00,60,partlycloudy.warm,dry,d,1,Bombus,bifarius,m,frg,Heliomeris.multiflora,nectar,22.8,57
Avery.Wash,AW,2015,4-Aug-15,216,12,JEO,16:20:00,17:20:00,60,partlycloudy.warm,dry,d,1,Bombus,bifarius,w,frg,Heliomeris.multiflora,pollen,22.8,57
Avery.Wash,AW,2015,4-Aug-15,216,12,JEO,16:20:00,17:20:00,60,partlycloudy.warm,dry,d,1,Bombus,bifarius,m,frg,Dugaldia.hoopesii,nectar,5.2,13
Avery.Wash,AW,2015,4-Aug-15,216,12,JEO,16:20:00,17:20:00,60,partlycloudy.warm,dry,d,1,Bombus,bifarius,m,frg,Dugaldia.hoopesii,nectar,5.2,13
Avery.Wash,AW,2015,4-Aug-15,216,12,JEO,16:20:00,17:20:00,60,partlycloudy.warm,dry,d,1,Bombus,bifarius,m,frg,Dugaldia.hoopesii,nectar,5.2,13
Avery.Wash,AW,2015,4-Aug-15,216,12,JEO,16:20:00,17:20:00,60,partlycloudy.warm,dry,d,1,Bombus,flavifrons,m,frg,Erigeron.elatior,nectar,80.8,202
Avery.Wash,AW,2015,4-Aug-15,216,12,JEO,16:20:00,17:20:00,60,partlycloudy.warm,dry,d,1,Bombus,mixtus,w,frg,Ligularia.bigelovii,nectar,8,20
Avery.Wash,AW,2015,4-Aug-15,216,12,JEO,16:20:00,17:20:00,60,partlycloudy.warm,dry,d,1,Bombus,bifarius,w,frg,Senecio.serra,nectar,106.8,267
Avery.Wash,AW,2015,4-Aug-15,216,12,JEO,16:20:00,17:20:00,60,partlycloudy.warm,dry,d,1,Bombus,bifarius,m,frg,Erigeron.elatior,nectar,80.8,202
Avery.Wash,AW,2015,4-Aug-15,216,12,JEO,16:20:00,17:20:00,60,partlycloudy.warm,dry,d,1,Bombus,bifarius,m,frg,Erigeron.elatior,nectar,80.8,202
Avery.Wash,AW,2015,4-Aug-15,216,12,JEO,16:20:00,17:20:00,60,partlycloudy.warm,dry,d,1,Bombus,bifarius,m,frg,Erigeron.elatior,nectar,80.8,202
Avery.Wash,AW,2015,4-Aug-15,216,12,JEO,16:20:00,17:20:00,60,partlycloudy.warm,dry,d,1,Bombus,flavifrons,m,frg,Senecio.serra,nectar,106.8,267
Avery.Wash,AW,2015,4-Aug-15,216,12,JEO,16:20:00,17:20:00,60,partlycloudy.warm,dry,d,1,Bombus,flavifrons,m,frg,Senecio.serra,nectar,106.8,267
Avery.Wash,AW,2015,4-Aug-15,216,12,JEO,16:20:00,17:20:00,60,partlycloudy.warm,dry,d,1,Bombus,mixtus,m,frg,Ligularia.bigelovii,nectar,8,20
Avery.Wash,AW,2015,4-Aug-15,216,12,JEO,16:20:00,17:20:00,60,partlycloudy.warm,dry,d,1,Bombus,flavifrons,m,frg,Ligularia.bigelovii,nectar,8,20
Avery.Wash,AW,2015,4-Aug-15,216,12,JEO,16:20:00,17:20:00,60,partlycloudy.warm,dry,d,1,Bombus,flavifrons,m,frg,Ligularia.bigelovii,nectar,8,20
Avery.Wash,AW,2015,4-Aug-15,216,12,JEO,16:20:00,17:20:00,60,partlycloudy.warm,dry,d,1,Bombus,flavifrons,m,frg,Ligularia.bigelovii,nectar,8,20
Avery.Wash,AW,2015,4-Aug-15,216,12,JEO,16:20:00,17:20:00,60,partlycloudy.warm,dry,d,1,Bombus,flavifrons,m,frg,Ligularia.bigelovii,nectar,8,20
Avery.Wash,AW,2015,4-Aug-15,216,12,JEO,16:20:00,17:20:00,60,partlycloudy.warm,dry,d,1,Bombus,bifarius,w,frg,Dugaldia.hoopesii,nectar,5.2,13
Avery.Wash,AW,2015,4-Aug-15,216,12,JEO,16:20:00,17:20:00,60,partlycloudy.warm,dry,d,1,Bombus,bifarius,w,frg,Dugaldia.hoopesii,nectar,5.2,13
Avery.Wash,AW,2015,4-Aug-15,216,12,JEO,16:20:00,17:20:00,60,partlycloudy.warm,dry,d,1,Bombus,rufocinctus,m,frg,Heliomeris.multiflora,nectar,22.8,57
Avery.Wash,AW,2015,4-Aug-15,216,12,JEO,16:20:00,17:20:00,60,partlycloudy.warm,dry,d,1,Bombus,bifarius,w,frg,Heliomeris.multiflora,nectar,22.8,57
Avery.Wash,AW,2015,4-Aug-15,216,12,JEO,16:20:00,17:20:00,60,partlycloudy.warm,dry,d,1,Bombus,bifarius,w,frg,Heliomeris.multiflora,nectar,22.8,57
Avery.Wash,AW,2015,4-Aug-15,216,12,JEO,16:20:00,17:20:00,60,partlycloudy.warm,dry,d,1,Bombus,bifarius,w,frg,Heliomeris.multiflora,nectar,22.8,57
Avery.Wash,AW,2015,4-Aug-15,216,12,JEO,16:20:00,17:20:00,60,partlycloudy.warm,dry,d,1,Bombus,bifarius,w,frg,Heliomeris.multiflora,nectar,22.8,57
Avery.Wash,AW,2015,4-Aug-15,216,12,JEO,16:20:00,17:20:00,60,partlycloudy.warm,dry,d,1,Bombus,bifarius,m,frg,Senecio.serra,nectar,106.8,267
Avery.Wash,AW,2015,4-Aug-15,216,12,JEO,16:20:00,17:20:00,60,partlycloudy.warm,dry,d,1,Bombus,bifarius,w,frg,Erigeron.elatior,nectar,80.8,202
Avery.Wash,AW,2015,4-Aug-15,216,12,JEO,16:20:00,17:20:00,60,partlycloudy.warm,dry,d,1,Bombus,bifarius,w,frg,Solidago.multiradiata,nectar,10.8,27
Avery.Wash,AW,2015,16-Jul-15,197,10,JEO,14:05:00,15:05:00,60,clear.warm,wet,w,1,Bombus,appositus,w,frg,Vicia.americana,nectar,108,270
Avery.Wash,AW,2015,4-Aug-15,216,12,JEO,16:20:00,17:20:00,60,partlycloudy.warm,wet,w,1,Bombus,flavifrons,w,frg,Delphinium.barbeyi,nectar,202,505
Avery.Wash,AW,2015,4-Aug-15,216,12,JEO,16:20:00,17:20:00,60,partlycloudy.warm,wet,w,1,Bombus,flavifrons,w,frg,Delphinium.barbeyi,nectar,202,505
Avery.Wash,AW,2015,4-Aug-15,216,12,JEO,16:20:00,17:20:00,60,partlycloudy.warm,wet,w,1,Bombus,bifarius,m,frg,Dugaldia.hoopesii,nectar,5.2,13
Avery.Wash,AW,2015,4-Aug-15,216,12,JEO,16:20:00,17:20:00,60,partlycloudy.warm,wet,w,1,Bombus,bifarius,m,frg,Erigeron.elatior,nectar,80.8,202
Avery.Wash,AW,2015,4-Aug-15,216,12,JEO,16:20:00,17:20:00,60,partlycloudy.warm,wet,w,1,Bombus,bifarius,m,frg,Erigeron.elatior,nectar,80.8,202
Avery.Wash,AW,2015,4-Aug-15,216,12,JEO,16:20:00,17:20:00,60,partlycloudy.warm,wet,w,1,Bombus,bifarius,w,frg,Erigeron.elatior,nectar,80.8,202
Avery.Wash,AW,2015,4-Aug-15,216,12,JEO,16:20:00,17:20:00,60,partlycloudy.warm,wet,w,1,Bombus,bifarius,w,frg,Erigeron.elatior,nectar,80.8,202
Avery.Wash,AW,2015,16-Jul-15,197,10,JEO,14:05:00,15:05:00,60,clear.warm,wet,w,1,Bombus,appositus,w,frg,Delphinium.barbeyi,nectar,83.2,208
Avery.Wash,AW,2015,16-Jul-15,197,10,JEO,14:05:00,15:05:00,60,clear.warm,wet,w,1,Bombus,appositus,w,frg,Delphinium.barbeyi,nectar,83.2,208
Avery.Wash,AW,2015,16-Jul-15,197,10,JEO,14:05:00,15:05:00,60,clear.warm,wet,w,1,Bombus,appositus,w,frg,Vicia.americana,nectar,108,270
Copper.Creek,CC,2015,14-Jul-15,195,10,JEO,13:30:00,14:30:00,60,mostlycloudy.warm,wet,w,1,Bombus,appositus,w,frg,Delphinium.barbeyi,nectar.and.pollen,63.599999999999994,159
Avery.Wash,AW,2015,4-Aug-15,216,12,JEO,16:20:00,17:20:00,60,partlycloudy.warm,wet,w,1,Bombus,flavifrons,w,frg,Senecio.serra,nectar,106.8,267
Avery.Wash,AW,2015,4-Aug-15,216,12,JEO,16:20:00,17:20:00,60,partlycloudy.warm,wet,w,1,Bombus,mixtus,w,frg,Ligularia.bigelovii,nectar,8,20
Avery.Wash,AW,2015,4-Aug-15,216,12,JEO,16:20:00,17:20:00,60,partlycloudy.warm,wet,w,1,Bombus,flavifrons,m,frg,Ligularia.bigelovii,nectar,8,20
Avery.Wash,AW,2015,4-Aug-15,216,12,JEO,16:20:00,17:20:00,60,partlycloudy.warm,wet,w,1,Bombus,flavifrons,m,frg,Ligularia.bigelovii,nectar,8,20
Avery.Wash,AW,2015,4-Aug-15,216,12,JEO,16:20:00,17:20:00,60,partlycloudy.warm,wet,w,1,Bombus,flavifrons,m,frg,Ligularia.bigelovii,nectar,8,20
Avery.Wash,AW,2015,4-Aug-15,216,12,JEO,16:20:00,17:20:00,60,partlycloudy.warm,wet,w,1,Bombus,flavifrons,m,frg,Ligularia.bigelovii,nectar,8,20
Avery.Wash,AW,2015,4-Aug-15,216,12,JEO,16:20:00,17:20:00,60,partlycloudy.warm,wet,w,1,Bombus,flavifrons,m,frg,Ligularia.bigelovii,nectar,8,20
Avery.Wash,AW,2015,4-Aug-15,216,12,JEO,16:20:00,17:20:00,60,partlycloudy.warm,wet,w,1,Bombus,flavifrons,m,frg,Ligularia.bigelovii,nectar,8,20
