site.code,year,week,species,plant.species,n_interactions,total_minutes,interaction_rate
AW,2018,8,flavifrons,Mertensia.ciliata,1,60,0.016666666666666666
AW,2018,8,insularis,Hydrophyllum.fendleri,1,60,0.016666666666666666
AW,2018,8,mixtus,Hydrophyllum.fendleri,1,60,0.016666666666666666
AW,2018,9,appositus,Delphinium.barbeyi,1,60,0.016666666666666666
AW,2018,9,appositus,Vicia.americana,1,60,0.016666666666666666
AW,2018,9,bifarius,Hydrophyllum.fendleri,1,60,0.016666666666666666
AW,2018,9,flavifrons,Distegia.involucrata,1,60,0.016666666666666666
AW,2018,9,flavifrons,Dugaldia.hoopesii,1,60,0.016666666666666666
AW,2018,9,flavifrons,Hydrophyllum.fendleri,5,60,0.08333333333333333
AW,2018,9,flavifrons,Mertensia.ciliata,2,60,0.03333333333333333
AW,2018,9,flavifrons,Vicia.americana,9,60,0.15
AW,2018,9,insularis,Hydrophyllum.fendleri,3,60,0.05
AW,2018,9,insularis,Rubus.idaeus,1,60,0.016666666666666666
AW,2018,9,mixtus,Hydrophyllum.fendleri,1,60,0.016666666666666666
AW,2018,9,rufocinctus,Hydrophyllum.fendleri,1,60,0.016666666666666666
AW,2018,10,appositus,Delphinium.barbeyi,1,60,0.016666666666666666
AW,2018,10,appositus,Vicia.americana,3,60,0.05
AW,2018,10,bifarius,Helianthella.quinquenervis,2,60,0.03333333333333333
AW,2018,10,bifarius,Potentilla.pulcherrima,1,60,0.016666666666666666
AW,2018,10,flavifrons,Delphinium.barbeyi,2,60,0.03333333333333333
AW,2018,10,flavifrons,Geranium.richardsonii,1,60,0.016666666666666666
AW,2018,10,flavifrons,Helianthella.quinquenervis,1,60,0.016666666666666666
AW,2018,10,flavifrons,Hydrophyllum.fendleri,1,60,0.016666666666666666
AW,2018,10,flavifrons,Mertensia.ciliata,4,60,0.06666666666666667
AW,2018,10,flavifrons,Vicia.americana,4,60,0.06666666666666667
AW,2018,10,insularis,Hydrophyllum.fendleri,2,60,0.03333333333333333
AW,2018,10,insularis,Vicia.americana,2,60,0.03333333333333333
AW,2018,10,mixtus,Hydrophyllum.fendleri,1,60,0.016666666666666666
AW,2018,11,appositus,Delphinium.barbeyi,5,60,0.08333333333333333
AW,2018,11,bifarius,Helianthella.quinquenervis,1,60,0.016666666666666666
AW,2018,11,bifarius,Potentilla.pulcherrima,5,60,0.08333333333333333
AW,2018,11,flavifrons,Aconitum.columbianum,1,60,0.016666666666666666
AW,2018,11,flavifrons,Delphinium.barbeyi,1,60,0.016666666666666666
AW,2018,11,flavifrons,Helianthella.quinquenervis,7,60,0.11666666666666667
AW,2018,11,flavifrons,Hydrophyllum.fendleri,3,60,0.05
AW,2018,11,flavifrons,Mertensia.ciliata,4,60,0.06666666666666667
AW,2018,11,flavifrons,Rubus.idaeus,1,60,0.016666666666666666
AW,2018,11,rufocinctus,Potentilla.pulcherrima,1,60,0.016666666666666666
AW,2018,12,appositus,Delphinium.barbeyi,4,60,0.06666666666666667
AW,2018,12,bifarius,Agoseris.glauca,1,60,0.016666666666666666
AW,2018,12,bifarius,Helianthella.quinquenervis,2,60,0.03333333333333333
AW,2018,12,bifarius,Trifolium.repens,1,60,0.016666666666666666
AW,2018,12,flavifrons,Aconitum.columbianum,1,60,0.016666666666666666
AW,2018,12,flavifrons,Cirsium.parryi,1,60,0.016666666666666666
AW,2018,12,flavifrons,Delphinium.barbeyi,12,60,0.2
AW,2018,12,flavifrons,Dugaldia.hoopesii,1,60,0.016666666666666666
AW,2018,12,flavifrons,Geranium.richardsonii,1,60,0.016666666666666666
AW,2018,12,flavifrons,Helianthella.quinquenervis,5,60,0.08333333333333333
AW,2018,12,flavifrons,Hydrophyllum.fendleri,1,60,0.016666666666666666
AW,2018,12,flavifrons,Mertensia.ciliata,2,60,0.03333333333333333
AW,2018,12,flavifrons,Pedicularis.groenlandica,2,60,0.03333333333333333
AW,2018,12,flavifrons,Potentilla.pulcherrima,1,60,0.016666666666666666
AW,2018,12,mixtus,Heracleum.sphondylium,1,60,0.016666666666666666
AW,2018,12,occidentalis,Heracleum.sphondylium,1,60,0.016666666666666666
AW,2018,13,appositus,Delphinium.barbeyi,12,60,0.2
AW,2018,13,bifarius,Dugaldia.hoopesii,1,60,0.016666666666666666
AW,2018,13,bifarius,Erigeron.elatior,4,60,0.06666666666666667
AW,2018,13,bifarius,Erigeron.speciosus,3,60,0.05
AW,2018,13,bifarius,Heliomeris.multiflora,2,60,0.03333333333333333
AW,2018,13,bifarius,Heterotheca.villosa,1,60,0.016666666666666666
AW,2018,13,bifarius,Ligularia.bigelovii,6,60,0.1
AW,2018,13,bifarius,Senecio.serra,4,60,0.06666666666666667
AW,2018,13,bifarius,Solidago.multiradiata,1,60,0.016666666666666666
AW,2018,13,flavifrons,Aconitum.columbianum,5,60,0.08333333333333333
AW,2018,13,flavifrons,Arnica.parryi,2,60,0.03333333333333333
AW,2018,13,flavifrons,Cirsium.parryi,8,60,0.13333333333333333
AW,2018,13,flavifrons,Delphinium.barbeyi,12,60,0.2
AW,2018,13,flavifrons,Ligularia.bigelovii,13,60,0.21666666666666667
AW,2018,13,mixtus,Cirsium.parryi,1,60,0.016666666666666666
AW,2018,13,mixtus,Heterotheca.villosa,1,60,0.016666666666666666
AW,2018,13,mixtus,Ligularia.bigelovii,1,60,0.016666666666666666
AW,2018,13,mixtus,Senecio.serra,1,60,0.016666666666666666
AW,2018,14,appositus,Cirsium.parryi,1,60,0.016666666666666666
AW,2018,14,appositus,Senecio.serra,1,60,0.016666666666666666
AW,2018,14,bifarius,Erigeron.elatior,1,60,0.016666666666666666
AW,2018,14,bifarius,Erigeron.speciosus,1,60,0.016666666666666666
AW,2018,14,bifarius,Heliomeris.multiflora,18,60,0.3
AW,2018,14,bifarius,Ligularia.bigelovii,5,60,0.08333333333333333
AW,2018,14,bifarius,Senecio.serra,8,60,0.13333333333333333
AW,2018,14,flavifrons,Arnica.parryi,1,60,0.016666666666666666
AW,2018,14,flavifrons,Cirsium.parryi,15,60,0.25
AW,2018,14,flavifrons,Delphinium.barbeyi,1,60,0.016666666666666666
AW,2018,14,flavifrons,Heliomeris.multiflora,2,60,0.03333333333333333
AW,2018,14,flavifrons,Heterotheca.villosa,2,60,0.03333333333333333
AW,2018,14,flavifrons,Ligularia.bigelovii,32,60,0.5333333333333333
AW,2018,14,flavifrons,Senecio.serra,5,60,0.08333333333333333
AW,2018,14,flavifrons,Vicia.americana,1,60,0.016666666666666666
AW,2018,14,insularis,Cirsium.parryi,1,60,0.016666666666666666
AW,2018,14,insularis,Erigeron.speciosus,1,60,0.016666666666666666
AW,2018,14,insularis,Heliomeris.multiflora,1,60,0.016666666666666666
AW,2018,14,insularis,Ligularia.bigelovii,1,60,0.016666666666666666
AW,2018,14,insularis,Senecio.serra,6,60,0.1
AW,2018,14,mixtus,Heliomeris.multiflora,1,60,0.016666666666666666
AW,2018,14,mixtus,Ligularia.bigelovii,2,60,0.03333333333333333
AW,2018,14,mixtus,Senecio.serra,1,60,0.016666666666666666
AW,2018,14,occidentalis,Dugaldia.hoopesii,1,60,0.016666666666666666
AW,2018,14,occidentalis,Erigeron.elatior,1,60,0.016666666666666666
AW,2018,14,occidentalis,Senecio.serra,2,60,0.03333333333333333
AW,2018,14,rufocinctus,Heliomeris.multiflora,3,60,0.05
AW,2018,15,appositus,Delphinium.barbeyi,2,60,0.03333333333333333
AW,2018,15,bifarius,Heliomeris.multiflora,29,60,0.48333333333333334
AW,2018,15,bifarius,Senecio.serra,2,60,0.03333333333333333
AW,2018,15,flavifrons,Cirsium.parryi,10,60,0.16666666666666666
AW,2018,15,flavifrons,Ligularia.bigelovii,1,60,0.016666666666666666
AW,2018,15,flavifrons,Senecio.serra,1,60,0.016666666666666666
AW,2018,15,insularis,Cirsium.parryi,1,60,0.016666666666666666
AW,2018,15,insularis,Heliomeris.multiflora,10,60,0.16666666666666666
AW,2018,15,insularis,Ligularia.bigelovii,1,60,0.016666666666666666
AW,2018,15,insularis,Senecio.serra,2,60,0.03333333333333333
AW,2018,15,mixtus,Heliomeris.multiflora,1,60,0.016666666666666666
AW,2018,16,bifarius,Heliomeris.multiflora,3,60,0.05
AW,2018,16,insularis,Cirsium.arvense,2,60,0.03333333333333333
AW,2018,16,insularis,Heliomeris.multiflora,5,60,0.08333333333333333
AW,2018,17,bifarius,Heliomeris.multiflora,2,60,0.03333333333333333
AW,2018,17,flavifrons,Cirsium.parryi,1,60,0.016666666666666666
AW,2018,17,flavifrons,Gentiana.parryi,1,60,0.016666666666666666
AW,2018,17,insularis,Cirsium.arvense,1,60,0.016666666666666666
AW,2018,17,insularis,Cirsium.parryi,1,60,0.016666666666666666
AW,2018,17,insularis,Heliomeris.multiflora,1,60,0.016666666666666666
AW,2019,3,bifarius,Mertensia.fusiformis,1,60,0.016666666666666666
AW,2019,3,bifarius,Salix.sp,2,60,0.03333333333333333
AW,2019,4,bifarius,Mertensia.fusiformis,1,60,0.016666666666666666
AW,2019,4,flavifrons,Salix.sp,1,60,0.016666666666666666
AW,2019,5,bifarius,Taraxacum.officinale,1,60,0.016666666666666666
AW,2019,5,flavifrons,Delphinium.nuttallianum,1,60,0.016666666666666666
AW,2019,5,flavifrons,Hydrophyllum.fendleri,1,60,0.016666666666666666
AW,2019,5,flavifrons,Mertensia.fusiformis,2,60,0.03333333333333333
AW,2019,6,appositus,Delphinium.nuttallianum,2,60,0.03333333333333333
AW,2019,6,flavifrons,Delphinium.nuttallianum,5,60,0.08333333333333333
AW,2019,6,flavifrons,Hydrophyllum.fendleri,1,60,0.016666666666666666
AW,2019,7,appositus,Delphinium.nuttallianum,2,60,0.03333333333333333
AW,2019,7,bifarius,Hydrophyllum.fendleri,1,60,0.016666666666666666
AW,2019,7,flavifrons,Delphinium.nuttallianum,1,60,0.016666666666666666
AW,2019,7,flavifrons,Hydrophyllum.fendleri,1,60,0.016666666666666666
AW,2019,8,appositus,Delphinium.barbeyi,1,60,0.016666666666666666
AW,2019,8,appositus,Vicia.americana,1,60,0.016666666666666666
AW,2019,8,bifarius,Frasera.speciosa,1,60,0.016666666666666666
AW,2019,8,flavifrons,Frasera.speciosa,2,60,0.03333333333333333
AW,2019,8,flavifrons,Hydrophyllum.fendleri,13,60,0.21666666666666667
AW,2019,8,flavifrons,Mertensia.ciliata,2,60,0.03333333333333333
AW,2019,8,flavifrons,Vicia.americana,4,60,0.06666666666666667
AW,2019,8,mixtus,Frasera.speciosa,1,60,0.016666666666666666
AW,2019,9,appositus,Vicia.americana,2,60,0.03333333333333333
AW,2019,9,bifarius,Helianthella.quinquenervis,2,60,0.03333333333333333
AW,2019,9,bifarius,Potentilla.pulcherrima,2,60,0.03333333333333333
AW,2019,9,flavifrons,Aconitum.columbianum,1,60,0.016666666666666666
AW,2019,9,flavifrons,Aquilegia.coerulea,1,60,0.016666666666666666
AW,2019,9,flavifrons,Delphinium.barbeyi,4,60,0.06666666666666667
AW,2019,9,flavifrons,Frasera.speciosa,8,60,0.13333333333333333
AW,2019,9,flavifrons,Helianthella.quinquenervis,3,60,0.05
AW,2019,9,flavifrons,Hydrophyllum.fendleri,1,60,0.016666666666666666
AW,2019,9,flavifrons,Mertensia.ciliata,9,60,0.15
AW,2019,9,flavifrons,Potentilla.pulcherrima,1,60,0.016666666666666666
AW,2019,9,flavifrons,Vicia.americana,9,60,0.15
AW,2019,10,bifarius,Helianthella.quinquenervis,6,60,0.1
AW,2019,10,bifarius,Heterotheca.villosa,1,60,0.016666666666666666
AW,2019,10,bifarius,Potentilla.pulcherrima,2,60,0.03333333333333333
AW,2019,10,bifarius,Senecio.serra,1,60,0.016666666666666666
AW,2019,10,flavifrons,Aconitum.columbianum,1,60,0.016666666666666666
AW,2019,10,flavifrons,Delphinium.barbeyi,14,60,0.23333333333333334
AW,2019,10,flavifrons,Frasera.speciosa,9,60,0.15
AW,2019,10,flavifrons,Helianthella.quinquenervis,5,60,0.08333333333333333
AW,2019,10,flavifrons,Mertensia.ciliata,13,60,0.21666666666666667
AW,2019,10,flavifrons,Potentilla.pulcherrima,8,60,0.13333333333333333
AW,2019,10,flavifrons,Vicia.americana,7,60,0.11666666666666667
AW,2019,10,mixtus,Helianthella.quinquenervis,1,60,0.016666666666666666
AW,2019,10,mixtus,Mertensia.ciliata,1,60,0.016666666666666666
AW,2019,10,mixtus,Potentilla.pulcherrima,1,60,0.016666666666666666
AW,2019,10,rufocinctus,Helianthella.quinquenervis,2,60,0.03333333333333333
AW,2019,11,appositus,Delphinium.barbeyi,3,60,0.05
AW,2019,11,bifarius,Erigeron.elatior,1,60,0.016666666666666666
AW,2019,11,bifarius,Heliomeris.multiflora,4,60,0.06666666666666667
AW,2019,11,bifarius,Ligularia.bigelovii,1,60,0.016666666666666666
AW,2019,11,bifarius,Potentilla.pulcherrima,2,60,0.03333333333333333
AW,2019,11,bifarius,Solidago.multiradiata,1,60,0.016666666666666666
AW,2019,11,bifarius,Trifolium.repens,1,60,0.016666666666666666
AW,2019,11,flavifrons,Aconitum.columbianum,1,60,0.016666666666666666
AW,2019,11,flavifrons,Agoseris.aurantiaca,2,60,0.03333333333333333
AW,2019,11,flavifrons,Cirsium.parryi,2,60,0.03333333333333333
AW,2019,11,flavifrons,Delphinium.barbeyi,26,60,0.43333333333333335
AW,2019,11,flavifrons,Frasera.speciosa,2,60,0.03333333333333333
AW,2019,11,flavifrons,Helianthella.quinquenervis,3,60,0.05
AW,2019,11,flavifrons,Heliomeris.multiflora,1,60,0.016666666666666666
AW,2019,11,flavifrons,Ligularia.bigelovii,8,60,0.13333333333333333
AW,2019,11,flavifrons,Mertensia.ciliata,1,60,0.016666666666666666
AW,2019,11,flavifrons,Potentilla.pulcherrima,3,60,0.05
AW,2019,11,flavifrons,Senecio.serra,8,60,0.13333333333333333
AW,2019,11,flavifrons,Solidago.multiradiata,2,60,0.03333333333333333
AW,2019,11,flavifrons,Vicia.americana,2,60,0.03333333333333333
AW,2019,11,mixtus,Erigeron.elatior,3,60,0.05
AW,2019,11,mixtus,Heliomeris.multiflora,1,60,0.016666666666666666
AW,2019,11,mixtus,Potentilla.pulcherrima,1,60,0.016666666666666666
AW,2019,11,rufocinctus,Erigeron.elatior,1,60,0.016666666666666666
AW,2019,11,rufocinctus,Heliomeris.multiflora,3,60,0.05
AW,2019,12,appositus,Delphinium.barbeyi,10,60,0.16666666666666666
AW,2019,12,bifarius,Erigeron.elatior,1,60,0.016666666666666666
AW,2019,12,bifarius,Heliomeris.multiflora,1,60,0.016666666666666666
AW,2019,12,bifarius,Heterotheca.villosa,1,60,0.016666666666666666
AW,2019,12,bifarius,Potentilla.pulcherrima,2,60,0.03333333333333333
AW,2019,12,bifarius,Senecio.serra,4,60,0.06666666666666667
AW,2019,12,flavifrons,Cirsium.parryi,1,60,0.016666666666666666
AW,2019,12,flavifrons,Delphinium.barbeyi,49,60,0.8166666666666667
AW,2019,12,flavifrons,Erigeron.elatior,3,60,0.05
AW,2019,12,flavifrons,Erigeron.speciosus,6,60,0.1
AW,2019,12,flavifrons,Heliomeris.multiflora,19,60,0.31666666666666665
AW,2019,12,flavifrons,Heterotheca.villosa,6,60,0.1
AW,2019,12,flavifrons,Ligularia.bigelovii,15,60,0.25
AW,2019,12,flavifrons,Mertensia.ciliata,2,60,0.03333333333333333
AW,2019,12,flavifrons,Senecio.serra,61,60,1.0166666666666666
AW,2019,12,flavifrons,Solidago.multiradiata,4,60,0.06666666666666667
AW,2019,12,insularis,Senecio.serra,3,60,0.05
AW,2019,12,mixtus,Erigeron.elatior,1,60,0.016666666666666666
AW,2019,12,mixtus,Senecio.serra,1,60,0.016666666666666666
AW,2019,13,appositus,Campanula.rotundifolia,1,60,0.016666666666666666
AW,2019,13,appositus,Delphinium.barbeyi,16,60,0.26666666666666666
AW,2019,13,appositus,Senecio.serra,1,60,0.016666666666666666
AW,2019,13,bifarius,Erigeron.elatior,1,60,0.016666666666666666
AW,2019,13,bifarius,Heliomeris.multiflora,16,60,0.26666666666666666
AW,2019,13,bifarius,Senecio.serra,7,60,0.11666666666666667
AW,2019,13,bifarius,Trifolium.repens,1,60,0.016666666666666666
AW,2019,13,flavifrons,Arnica.parryi,1,60,0.016666666666666666
AW,2019,13,flavifrons,Cirsium.parryi,2,60,0.03333333333333333
AW,2019,13,flavifrons,Delphinium.barbeyi,12,60,0.2
AW,2019,13,flavifrons,Erigeron.elatior,3,60,0.05
AW,2019,13,flavifrons,Erigeron.speciosus,3,60,0.05
AW,2019,13,flavifrons,Heliomeris.multiflora,54,60,0.9
AW,2019,13,flavifrons,Heterotheca.villosa,4,60,0.06666666666666667
AW,2019,13,flavifrons,Ligularia.bigelovii,3,60,0.05
AW,2019,13,flavifrons,Senecio.serra,142,60,2.3666666666666667
AW,2019,13,flavifrons,Trifolium.repens,1,60,0.016666666666666666
AW,2019,13,insularis,Heliomeris.multiflora,1,60,0.016666666666666666
AW,2019,13,insularis,Senecio.serra,12,60,0.2
AW,2019,13,mixtus,Erigeron.elatior,1,60,0.016666666666666666
AW,2019,13,mixtus,Erigeron.speciosus,2,60,0.03333333333333333
AW,2019,13,mixtus,Heliomeris.multiflora,2,60,0.03333333333333333
AW,2019,13,mixtus,Senecio.serra,4,60,0.06666666666666667
AW,2019,13,rufocinctus,Heliomeris.multiflora,3,60,0.05
AW,2019,14,appositus,Gentiana.parryi,1,60,0.016666666666666666
AW,2019,14,bifarius,Heliomeris.multiflora,4,60,0.06666666666666667
AW,2019,14,bifarius,Senecio.serra,1,60,0.016666666666666666
AW,2019,14,flavifrons,Agoseris.glauca,1,60,0.016666666666666666
AW,2019,14,flavifrons,Cirsium.parryi,3,60,0.05
AW,2019,14,flavifrons,Delphinium.barbeyi,1,60,0.016666666666666666
AW,2019,14,flavifrons,Erigeron.speciosus,1,60,0.016666666666666666
AW,2019,14,flavifrons,Heliomeris.multiflora,22,60,0.36666666666666664
AW,2019,14,flavifrons,Senecio.serra,225,60,3.75
AW,2019,14,flavifrons,Trifolium.repens,1,60,0.016666666666666666
AW,2019,14,insularis,Heliomeris.multiflora,1,60,0.016666666666666666
AW,2019,14,insularis,Senecio.serra,21,60,0.35
AW,2019,14,mixtus,Senecio.serra,2,60,0.03333333333333333
AW,2019,14,rufocinctus,Campanula.rotundifolia,1,60,0.016666666666666666
AW,2019,15,appositus,Senecio.serra,1,60,0.016666666666666666
AW,2019,15,bifarius,Heliomeris.multiflora,1,60,0.016666666666666666
AW,2019,15,flavifrons,Cirsium.arvense,1,60,0.016666666666666666
AW,2019,15,flavifrons,Heliomeris.multiflora,30,60,0.5
AW,2019,15,flavifrons,Senecio.serra,87,60,1.45
AW,2019,15,insularis,Dugaldia.hoopesii,1,60,0.016666666666666666
AW,2019,15,insularis,Heliomeris.multiflora,3,60,0.05
AW,2019,15,insularis,Senecio.serra,14,60,0.23333333333333334
AW,2019,15,occidentalis,Senecio.serra,1,60,0.016666666666666666
AW,2019,16,appositus,Gentiana.parryi,1,60,0.016666666666666666
AW,2019,16,flavifrons,Senecio.serra,1,60,0.016666666666666666
AW,2019,16,insularis,Senecio.serra,6,60,0.1
AW,2019,17,appositus,Gentiana.parryi,1,60,0.016666666666666666
AW,2020,2,bifarius,Mertensia.fusiformis,1,60,0.016666666666666666
AW,2020,3,bifarius,Mertensia.fusiformis,1,60,0.016666666666666666
AW,2020,3,bifarius,Salix.sp,1,60,0.016666666666666666
AW,2020,3,flavifrons,Mertensia.fusiformis,2,60,0.03333333333333333
AW,2020,3,occidentalis,Salix.sp,1,60,0.016666666666666666
AW,2020,4,appositus,Delphinium.nuttallianum,2,60,0.03333333333333333
AW,2020,4,flavifrons,Delphinium.nuttallianum,2,60,0.03333333333333333
AW,2020,4,flavifrons,Hydrophyllum.fendleri,4,60,0.06666666666666667
AW,2020,5,appositus,Delphinium.nuttallianum,1,60,0.016666666666666666
AW,2020,5,flavifrons,Delphinium.nuttallianum,3,60,0.05
AW,2020,5,flavifrons,Distegia.involucrata,1,60,0.016666666666666666
AW,2020,5,flavifrons,Hydrophyllum.fendleri,10,60,0.16666666666666666
AW,2020,5,insularis,Taraxacum.officinale,3,60,0.05
AW,2020,5,mixtus,Hydrophyllum.fendleri,2,60,0.03333333333333333
AW,2020,6,appositus,Delphinium.nuttallianum,2,60,0.03333333333333333
AW,2020,6,bifarius,Hydrophyllum.fendleri,4,60,0.06666666666666667
AW,2020,6,californicus,Delphinium.nuttallianum,1,60,0.016666666666666666
AW,2020,6,flavifrons,Delphinium.nuttallianum,4,60,0.06666666666666667
AW,2020,6,flavifrons,Distegia.involucrata,2,60,0.03333333333333333
AW,2020,6,flavifrons,Hydrophyllum.fendleri,10,60,0.16666666666666666
AW,2020,6,insularis,Hydrophyllum.fendleri,2,60,0.03333333333333333
AW,2020,6,mixtus,Hydrophyllum.fendleri,2,60,0.03333333333333333
AW,2020,7,appositus,Delphinium.nuttallianum,1,60,0.016666666666666666
AW,2020,7,appositus,Hydrophyllum.fendleri,1,60,0.016666666666666666
AW,2020,7,flavifrons,Distegia.involucrata,2,60,0.03333333333333333
AW,2020,7,flavifrons,Hydrophyllum.fendleri,7,60,0.11666666666666667
AW,2020,7,flavifrons,Mertensia.ciliata,1,60,0.016666666666666666
AW,2020,7,flavifrons,Rubus.idaeus,1,60,0.016666666666666666
AW,2020,7,flavifrons,Vicia.americana,2,60,0.03333333333333333
AW,2020,7,insularis,Hydrophyllum.fendleri,9,60,0.15
AW,2020,7,insularis,Rubus.idaeus,1,60,0.016666666666666666
AW,2020,7,mixtus,Hydrophyllum.fendleri,1,60,0.016666666666666666
AW,2020,8,flavifrons,Aconitum.columbianum,1,60,0.016666666666666666
AW,2020,8,flavifrons,Delphinium.barbeyi,1,60,0.016666666666666666
AW,2020,8,flavifrons,Distegia.involucrata,1,60,0.016666666666666666
AW,2020,8,flavifrons,Hydrophyllum.fendleri,2,60,0.03333333333333333
AW,2020,8,flavifrons,Lathyrus.leucanthus,1,60,0.016666666666666666
AW,2020,8,flavifrons,Mertensia.ciliata,2,60,0.03333333333333333
AW,2020,8,flavifrons,Rubus.idaeus,1,60,0.016666666666666666
AW,2020,8,flavifrons,Vicia.americana,1,60,0.016666666666666666
AW,2020,8,insularis,Dugaldia.hoopesii,1,60,0.016666666666666666
AW,2020,8,insularis,Hydrophyllum.fendleri,1,60,0.016666666666666666
AW,2020,8,insularis,Rubus.idaeus,1,60,0.016666666666666666
AW,2020,9,bifarius,Heracleum.sphondylium,1,60,0.016666666666666666
AW,2020,9,bifarius,Potentilla.pulcherrima,4,60,0.06666666666666667
AW,2020,9,flavifrons,Mertensia.ciliata,1,60,0.016666666666666666
AW,2020,9,insularis,Dugaldia.hoopesii,1,60,0.016666666666666666
AW,2020,9,insularis,Helianthella.quinquenervis,2,60,0.03333333333333333
AW,2020,9,insularis,Ligularia.bigelovii,1,60,0.016666666666666666
AW,2020,9,insularis,Rubus.idaeus,1,60,0.016666666666666666
AW,2020,9,occidentalis,Heracleum.sphondylium,1,60,0.016666666666666666
AW,2020,10,appositus,Delphinium.barbeyi,1,60,0.016666666666666666
AW,2020,10,bifarius,Heliomeris.multiflora,1,60,0.016666666666666666
AW,2020,10,bifarius,Ligularia.bigelovii,1,60,0.016666666666666666
AW,2020,10,flavifrons,Aconitum.columbianum,1,60,0.016666666666666666
AW,2020,10,flavifrons,Delphinium.barbeyi,2,60,0.03333333333333333
AW,2020,10,insularis,Dugaldia.hoopesii,1,60,0.016666666666666666
AW,2020,10,insularis,Rubus.idaeus,1,60,0.016666666666666666
AW,2020,10,occidentalis,Heracleum.sphondylium,1,60,0.016666666666666666
AW,2020,11,appositus,Aconitum.columbianum,1,60,0.016666666666666666
AW,2020,11,appositus,Delphinium.barbeyi,1,60,0.016666666666666666
AW,2020,11,bifarius,Ligularia.bigelovii,1,60,0.016666666666666666
AW,2020,11,flavifrons,Delphinium.barbeyi,1,60,0.016666666666666666
AW,2020,11,insularis,Hydrophyllum.fendleri,1,60,0.016666666666666666
AW,2020,11,insularis,Potentilla.pulcherrima,1,60,0.016666666666666666
AW,2020,11,rufocinctus,Solidago.multiradiata,1,60,0.016666666666666666
AW,2020,12,appositus,Aconitum.columbianum,1,60,0.016666666666666666
